"Date","Price","Open","High","Low","Vol.","Change %"
"02/07/2024","17,490.0","17,290.0","17,500.0","17,290.0","10.00K","1.16%"
"02/06/2024","17,290.0","17,300.0","17,310.0","17,280.0","10.80K","0.00%"
"02/05/2024","17,290.0","17,270.0","17,300.0","16,910.0","10.70K","0.12%"
"02/02/2024","17,270.0","17,270.0","17,270.0","17,240.0","5.80K","2.07%"
"02/01/2024","16,920.0","17,290.0","17,290.0","16,900.0","13.90K","-1.05%"
"01/31/2024","17,100.0","17,220.0","17,290.0","17,100.0","13.40K","-0.70%"
"01/30/2024","17,220.0","17,050.0","17,230.0","16,920.0","3.90K","0.82%"
"01/29/2024","17,080.0","17,270.0","17,290.0","17,050.0","11.10K","-1.10%"
"01/26/2024","17,270.0","17,060.0","17,270.0","16,800.0","9.10K","1.23%"
"01/25/2024","17,060.0","17,100.0","17,290.0","17,060.0","8.60K","0.06%"
"01/24/2024","17,050.0","17,290.0","17,290.0","17,050.0","8.30K","-1.39%"
"01/23/2024","17,290.0","17,350.0","17,380.0","17,190.0","4.80K","0.52%"
"01/22/2024","17,200.0","17,110.0","17,370.0","17,110.0","5.40K","0.53%"
"01/19/2024","17,110.0","17,130.0","17,390.0","17,000.0","39.00K","-0.12%"
"01/18/2024","17,130.0","17,050.0","17,240.0","17,000.0","3.90K","0.59%"
"01/17/2024","17,030.0","17,300.0","17,300.0","16,970.0","1.90K","1.07%"
"01/16/2024","16,850.0","17,180.0","17,180.0","16,850.0","6.30K","-1.92%"
"01/15/2024","17,180.0","17,130.0","17,390.0","16,860.0","5.90K","1.90%"
"01/12/2024","16,860.0","17,200.0","17,200.0","16,860.0","8.00K","-1.98%"
"01/11/2024","17,200.0","17,100.0","17,200.0","17,000.0","11.90K","0.58%"
"01/10/2024","17,100.0","17,230.0","17,230.0","17,100.0","5.70K","0.59%"
"01/09/2024","17,000.0","17,220.0","17,220.0","17,000.0","18.30K","0.00%"
"01/08/2024","17,000.0","17,180.0","17,180.0","16,890.0","19.10K","0.00%"
"01/05/2024","17,000.0","17,100.0","17,230.0","17,000.0","6.70K","-0.12%"
"01/04/2024","17,020.0","16,990.0","17,150.0","16,990.0","11.20K","0.18%"
"01/03/2024","16,990.0","16,980.0","16,990.0","16,950.0","13.00K","0.06%"
"01/02/2024","16,980.0","16,990.0","17,240.0","16,700.0","18.30K","1.68%"
"12/29/2023","16,700.0","16,650.0","16,700.0","16,600.0","10.80K","0.60%"
"12/28/2023","16,600.0","16,740.0","16,750.0","16,600.0","7.10K","-0.30%"
"12/27/2023","16,650.0","16,790.0","16,790.0","16,000.0","33.30K","-0.83%"
"12/26/2023","16,790.0","16,200.0","16,790.0","16,200.0","27.10K","0.54%"
"12/25/2023","16,700.0","16,800.0","16,800.0","15,400.0","67.40K","1.09%"
"12/22/2023","16,520.0","17,000.0","17,000.0","16,500.0","10.10K","-2.59%"
"12/21/2023","16,960.0","16,950.0","17,000.0","16,950.0","1.40K","-0.06%"
"12/20/2023","16,970.0","16,990.0","17,090.0","16,970.0","1.20K","-0.18%"
"12/19/2023","17,000.0","17,000.0","17,100.0","17,000.0","10.50K","0.00%"
"12/18/2023","17,000.0","17,100.0","17,100.0","17,000.0","7.70K","-0.53%"
"12/15/2023","17,090.0","16,050.0","17,260.0","16,050.0","28.80K","0.00%"
"12/14/2023","17,090.0","17,300.0","17,300.0","17,000.0","2.30K","-0.06%"
"12/13/2023","17,100.0","18,180.0","18,180.0","17,100.0","15.70K","-0.47%"
"12/12/2023","17,180.0","17,000.0","17,350.0","17,000.0","4.00K","1.06%"
"12/11/2023","17,000.0","16,860.0","17,190.0","16,050.0","23.20K","0.00%"
"12/08/2023","17,000.0","16,730.0","17,000.0","16,730.0","3.20K","1.61%"
"12/07/2023","16,730.0","17,000.0","17,000.0","16,700.0","3.00K","-1.01%"
"12/06/2023","16,900.0","17,100.0","17,100.0","16,900.0","8.20K","0.00%"
"12/05/2023","16,900.0","17,260.0","17,260.0","16,860.0","9.40K","0.24%"
"12/04/2023","16,860.0","17,190.0","17,190.0","16,710.0","9.40K","-0.35%"
"12/01/2023","16,920.0","17,290.0","17,290.0","16,900.0","3.60K","0.12%"
"11/30/2023","16,900.0","17,000.0","17,250.0","16,800.0","4.50K","2.05%"
"11/29/2023","16,560.0","16,860.0","17,300.0","16,560.0","4.40K","-0.42%"
"11/28/2023","16,630.0","16,600.0","16,630.0","16,500.0","8.30K","0.00%"
"11/27/2023","16,630.0","16,620.0","17,300.0","16,620.0","2.00K","0.60%"
"11/24/2023","16,530.0","16,970.0","16,970.0","16,530.0","8.60K","-2.65%"
"11/23/2023","16,980.0","16,660.0","17,200.0","16,600.0","3.40K","1.92%"
"11/22/2023","16,660.0","16,790.0","17,200.0","16,660.0","5.60K","0.06%"
"11/21/2023","16,650.0","17,350.0","17,350.0","16,520.0","9.30K","0.85%"
"11/20/2023","16,510.0","16,110.0","16,880.0","16,110.0","9.80K","-1.14%"
"11/17/2023","16,700.0","17,450.0","17,450.0","16,690.0","9.20K","-0.30%"
"11/16/2023","16,750.0","17,030.0","17,050.0","16,750.0","28.30K","-1.64%"
"11/15/2023","17,030.0","17,000.0","17,050.0","17,000.0","5.40K","0.24%"
"11/14/2023","16,990.0","16,800.0","17,050.0","16,800.0","3.00K","1.13%"
"11/13/2023","16,800.0","16,710.0","16,980.0","16,500.0","4.60K","0.00%"
"11/10/2023","16,800.0","16,790.0","16,990.0","16,700.0","3.30K","1.82%"
"11/09/2023","16,500.0","17,370.0","17,370.0","16,500.0","20.00K","-1.02%"
"11/08/2023","16,670.0","16,400.0","16,680.0","16,290.0","20.70K","1.65%"
"11/07/2023","16,400.0","16,990.0","17,000.0","16,400.0","22.50K","-1.20%"
"11/06/2023","16,600.0","16,600.0","17,350.0","16,300.0","11.50K","0.00%"
"11/03/2023","16,600.0","17,140.0","17,140.0","16,100.0","28.50K","0.67%"
"11/02/2023","16,490.0","16,710.0","16,710.0","15,800.0","8.20K","4.37%"
"11/01/2023","15,800.0","15,600.0","16,700.0","15,600.0","9.70K","0.64%"
"10/31/2023","15,700.0","16,390.0","16,390.0","15,610.0","22.30K","-1.26%"
"10/30/2023","15,900.0","16,750.0","16,750.0","15,880.0","13.60K","0.51%"
"10/27/2023","15,820.0","17,060.0","17,060.0","15,800.0","34.60K","-4.12%"
"10/26/2023","16,500.0","17,600.0","17,600.0","16,400.0","29.00K","-0.90%"
"10/25/2023","16,650.0","18,440.0","18,440.0","16,650.0","90.30K","-6.98%"
"10/24/2023","17,900.0","19,630.0","19,630.0","17,110.0","94.10K","-2.66%"
"10/23/2023","18,390.0","19,900.0","19,900.0","18,150.0","19.20K","-5.30%"
"10/20/2023","19,420.0","18,850.0","19,800.0","17,540.0","18.90K","3.02%"
"10/19/2023","18,850.0","18,990.0","18,990.0","18,360.0","3.80K","2.67%"
"10/18/2023","18,360.0","19,000.0","19,100.0","18,360.0","4.30K","-4.33%"
"10/17/2023","19,190.0","18,350.0","19,240.0","18,330.0","2.90K","4.69%"
"10/16/2023","18,330.0","19,400.0","19,400.0","18,300.0","8.90K","-5.76%"
"10/13/2023","19,450.0","19,000.0","19,450.0","19,000.0","2.60K","2.37%"
"10/12/2023","19,000.0","20,500.0","20,500.0","18,050.0","21.10K","-2.06%"
"10/11/2023","19,400.0","19,500.0","19,500.0","19,400.0","1.70K","-0.51%"
"10/10/2023","19,500.0","19,800.0","19,800.0","18,510.0","10.60K","-1.56%"
"10/09/2023","19,810.0","18,670.0","19,980.0","18,590.0","11.60K","-0.85%"
"10/06/2023","19,980.0","18,680.0","19,980.0","18,650.0","15.40K","6.96%"
"10/05/2023","18,680.0","18,720.0","18,720.0","18,680.0","3.80K","0.43%"
"10/04/2023","18,600.0","18,000.0","18,690.0","18,000.0","5.00K","0.65%"
"10/03/2023","18,480.0","18,560.0","18,740.0","18,400.0","4.00K","-0.38%"
"10/02/2023","18,550.0","18,980.0","18,980.0","18,550.0","6.50K","0.00%"
"09/29/2023","18,550.0","18,740.0","18,740.0","18,500.0","2.80K","0.54%"
"09/28/2023","18,450.0","19,000.0","19,000.0","18,000.0","24.50K","-0.27%"
"09/27/2023","18,500.0","18,600.0","18,960.0","18,450.0","5.10K","-0.54%"
"09/26/2023","18,600.0","18,740.0","18,740.0","18,000.0","6.70K","-0.80%"
"09/25/2023","18,750.0","19,250.0","19,300.0","18,750.0","3.00K","-2.19%"
"09/22/2023","19,170.0","18,520.0","19,250.0","18,520.0","6.20K","3.51%"
"09/21/2023","18,520.0","19,450.0","19,450.0","18,500.0","17.30K","-2.99%"
"09/20/2023","19,090.0","19,400.0","19,400.0","18,900.0","8.10K","-0.47%"
"09/19/2023","19,180.0","19,780.0","19,780.0","18,500.0","7.10K","2.02%"
"09/18/2023","18,800.0","19,000.0","19,150.0","18,800.0","21.60K","-1.67%"
"09/15/2023","19,120.0","19,100.0","19,140.0","18,600.0","6.60K","0.63%"
"09/14/2023","19,000.0","19,000.0","19,140.0","18,900.0","4.20K","1.06%"
"09/13/2023","18,800.0","19,000.0","19,100.0","18,800.0","5.30K","0.59%"
"09/12/2023","18,690.0","19,100.0","19,100.0","18,510.0","14.20K","-1.68%"
"09/11/2023","19,010.0","19,060.0","19,300.0","19,000.0","7.50K","-0.21%"
"09/08/2023","19,050.0","19,570.0","19,570.0","19,050.0","3.10K","1.28%"
"09/07/2023","18,810.0","19,290.0","19,290.0","18,810.0","8.90K","-0.95%"
"09/06/2023","18,990.0","19,390.0","19,390.0","18,990.0","5.70K","0.00%"
"09/05/2023","18,990.0","18,930.0","19,900.0","18,210.0","19.80K","0.42%"
"08/31/2023","18,910.0","19,000.0","19,590.0","18,910.0","5.70K","0.05%"
"08/30/2023","18,900.0","18,790.0","18,980.0","18,790.0","7.80K","0.53%"
"08/29/2023","18,800.0","18,510.0","18,970.0","18,510.0","3.30K","1.68%"
"08/28/2023","18,490.0","18,890.0","18,900.0","18,490.0","14.80K","-1.44%"
"08/25/2023","18,760.0","18,890.0","18,890.0","18,500.0","9.00K","1.41%"
"08/24/2023","18,500.0","18,900.0","19,180.0","18,000.0","6.20K","-2.12%"
"08/23/2023","18,900.0","18,980.0","18,980.0","18,590.0","9.80K","1.61%"
"08/22/2023","18,600.0","18,700.0","18,780.0","17,950.0","15.30K","2.71%"
"08/21/2023","18,110.0","18,490.0","18,700.0","18,000.0","20.50K","-2.11%"
"08/18/2023","18,500.0","18,920.0","19,300.0","18,500.0","13.90K","-2.22%"
"08/17/2023","18,920.0","18,920.0","19,340.0","18,920.0","3.70K","0.11%"
"08/16/2023","18,900.0","19,000.0","19,390.0","18,900.0","6.70K","0.00%"
"08/15/2023","18,900.0","19,490.0","19,490.0","18,520.0","33.20K","2.16%"
"08/14/2023","18,500.0","18,820.0","19,800.0","18,500.0","26.30K","-2.63%"
"08/11/2023","19,000.0","19,880.0","19,880.0","18,010.0","7.50K","0.58%"
"08/10/2023","18,890.0","19,310.0","19,780.0","18,800.0","36.10K","-2.18%"
"08/09/2023","19,310.0","19,700.0","19,900.0","19,310.0","28.00K","-0.97%"
"08/08/2023","19,500.0","19,060.0","19,950.0","19,060.0","10.30K","3.01%"
"08/07/2023","18,930.0","19,790.0","19,890.0","18,920.0","26.70K","0.05%"
"08/04/2023","18,920.0","19,890.0","19,890.0","18,910.0","2.80K","0.11%"
"08/03/2023","18,900.0","19,990.0","19,990.0","18,900.0","6.30K","0.00%"
"08/02/2023","18,900.0","19,170.0","20,000.0","18,900.0","11.10K","-1.31%"
"08/01/2023","19,150.0","20,600.0","20,600.0","19,150.0","25.40K","-0.78%"
"07/31/2023","19,300.0","19,430.0","19,430.0","19,300.0","10.90K","2.82%"
"07/28/2023","18,770.0","18,400.0","18,780.0","18,030.0","8.80K","2.01%"
"07/27/2023","18,400.0","18,500.0","18,500.0","18,000.0","9.20K","0.66%"
"07/26/2023","18,280.0","18,600.0","18,600.0","18,110.0","6.80K","0.44%"
"07/25/2023","18,200.0","18,950.0","18,950.0","18,200.0","11.80K","0.00%"
"07/24/2023","18,200.0","18,500.0","18,500.0","18,200.0","9.70K","1.11%"
"07/21/2023","18,000.0","17,660.0","18,200.0","17,660.0","2.80K","1.98%"
"07/20/2023","17,650.0","18,250.0","18,250.0","17,650.0","4.00K","0.00%"
"07/19/2023","17,650.0","17,800.0","17,800.0","17,650.0","21.30K","0.00%"
"07/18/2023","17,650.0","18,250.0","18,290.0","17,650.0","2.10K","0.00%"
"07/17/2023","17,650.0","18,510.0","18,510.0","17,410.0","4.40K","1.44%"
"07/14/2023","17,400.0","17,830.0","17,950.0","17,400.0","9.00K","-2.41%"
"07/13/2023","17,830.0","18,000.0","18,000.0","17,110.0","48.60K","4.51%"
"07/12/2023","17,060.0","17,190.0","17,200.0","17,060.0","5.80K","0.00%"
"07/11/2023","17,060.0","17,000.0","17,060.0","16,500.0","21.40K","1.79%"
"07/10/2023","16,760.0","16,880.0","17,060.0","16,760.0","11.10K","-0.71%"
"07/07/2023","16,880.0","16,650.0","17,080.0","16,640.0","3.00K","1.44%"
"07/06/2023","16,640.0","16,700.0","16,700.0","16,600.0","6.20K","-0.12%"
"07/05/2023","16,660.0","17,090.0","17,090.0","16,660.0","22.10K","-0.30%"
"07/04/2023","16,710.0","17,000.0","17,000.0","16,650.0","9.50K","-0.48%"
"07/03/2023","16,790.0","16,800.0","16,920.0","16,780.0","11.10K","-0.06%"
"06/30/2023","16,800.0","17,480.0","17,480.0","16,780.0","2.40K","0.12%"
"06/29/2023","16,780.0","16,800.0","16,800.0","16,700.0","7.80K","0.54%"
"06/28/2023","16,690.0","16,700.0","16,880.0","16,690.0","1.40K","0.48%"
"06/27/2023","16,610.0","17,250.0","17,250.0","16,610.0","3.20K","0.18%"
"06/26/2023","16,580.0","16,870.0","16,890.0","16,580.0","9.30K","-1.66%"
"06/23/2023","16,860.0","16,920.0","17,130.0","16,860.0","4.40K","2.00%"
"06/22/2023","16,530.0","16,900.0","16,900.0","16,520.0","1.60K","0.79%"
"06/21/2023","16,400.0","16,800.0","16,970.0","16,400.0","5.40K","-1.80%"
"06/20/2023","16,700.0","16,400.0","17,000.0","16,400.0","2.50K","2.45%"
"06/19/2023","16,300.0","16,900.0","17,300.0","16,300.0","11.60K","-3.55%"
"06/16/2023","16,900.0","16,850.0","17,100.0","16,850.0","6.60K","0.30%"
"06/15/2023","16,850.0","17,090.0","17,090.0","16,850.0","1.80K","3.37%"
"06/14/2023","16,300.0","16,890.0","16,890.0","16,300.0","8.00K","-3.49%"
"06/13/2023","16,890.0","16,600.0","17,000.0","16,300.0","9.30K","3.56%"
"06/12/2023","16,310.0","16,440.0","16,650.0","16,310.0","7.20K","-0.67%"
"06/09/2023","16,420.0","16,490.0","16,490.0","16,410.0","3.00K","1.99%"
"06/08/2023","16,100.0","16,570.0","16,580.0","16,100.0","13.80K","-2.84%"
"06/07/2023","16,570.0","16,180.0","16,700.0","16,180.0","8.10K","3.24%"
"06/06/2023","16,050.0","15,970.0","16,680.0","15,970.0","6.40K","0.75%"
"06/05/2023","15,930.0","16,420.0","16,850.0","15,600.0","22.60K","-3.04%"
"06/02/2023","16,430.0","16,410.0","16,750.0","16,410.0","7.70K","0.24%"
"06/01/2023","16,390.0","16,500.0","16,850.0","16,380.0","11.00K","0.12%"
"05/31/2023","16,370.0","16,300.0","17,780.0","16,300.0","6.30K","-2.79%"
"05/30/2023","16,840.0","16,590.0","16,850.0","15,900.0","19.30K","-0.24%"
"05/29/2023","16,880.0","16,200.0","16,880.0","16,120.0","3.00K","5.17%"
"05/26/2023","16,050.0","16,490.0","16,500.0","16,050.0","1.90K","-0.25%"
"05/25/2023","16,090.0","16,900.0","16,900.0","16,090.0","11.40K","-0.62%"
"05/24/2023","16,190.0","17,000.0","17,000.0","16,190.0","0.80K","0.56%"
"05/23/2023","16,100.0","16,000.0","17,120.0","16,000.0","11.60K","0.63%"
"05/22/2023","16,000.0","16,100.0","16,100.0","16,000.0","2.70K","-0.62%"
"05/19/2023","16,100.0","16,050.0","16,590.0","16,050.0","2.90K","0.31%"
"05/18/2023","16,050.0","16,030.0","16,270.0","16,030.0","8.20K","0.12%"
"05/17/2023","16,030.0","17,390.0","17,390.0","16,000.0","7.00K","-2.85%"
"05/16/2023","16,500.0","16,890.0","16,890.0","16,050.0","6.10K","4.43%"
"05/15/2023","15,800.0","16,000.0","17,000.0","15,800.0","14.70K","-1.25%"
"05/12/2023","16,000.0","15,800.0","16,600.0","15,800.0","2.30K","1.27%"
"05/11/2023","15,800.0","16,020.0","16,230.0","15,800.0","8.60K","-1.31%"
"05/10/2023","16,010.0","16,600.0","16,600.0","16,000.0","11.70K","-3.44%"
"05/09/2023","16,580.0","16,690.0","16,690.0","16,300.0","2.00K","3.56%"
"05/08/2023","16,010.0","15,650.0","17,450.0","15,550.0","11.10K","-3.44%"
"05/05/2023","16,580.0","16,590.0","16,590.0","15,600.0","3.20K","6.83%"
"05/04/2023","15,520.0","16,310.0","17,000.0","15,500.0","25.30K","-5.94%"
"04/28/2023","16,500.0","15,510.0","16,590.0","15,510.0","1.20K","6.38%"
"04/27/2023","15,510.0","16,050.0","17,170.0","15,450.0","17.60K","-3.36%"
"04/26/2023","16,050.0","16,100.0","16,100.0","15,310.0","2.40K","4.22%"
"04/25/2023","15,400.0","15,720.0","15,750.0","15,400.0","10.10K","-2.04%"
"04/24/2023","15,720.0","16,100.0","16,100.0","15,720.0","5.70K","0.00%"
"04/21/2023","15,720.0","15,490.0","15,800.0","15,300.0","6.90K","1.42%"
"04/20/2023","15,500.0","15,500.0","15,500.0","15,500.0","1.50K","-0.70%"
"04/19/2023","15,610.0","15,510.0","15,800.0","15,510.0","4.30K","0.64%"
"04/18/2023","15,510.0","15,690.0","15,690.0","15,500.0","2.20K","-1.15%"
"04/17/2023","15,690.0","15,300.0","15,920.0","15,120.0","13.20K","1.23%"
"04/14/2023","15,500.0","15,780.0","15,790.0","15,500.0","3.80K","1.11%"
"04/13/2023","15,330.0","15,950.0","15,950.0","15,320.0","2.50K","-2.29%"
"04/12/2023","15,690.0","15,740.0","15,740.0","15,300.0","10.10K","1.23%"
"04/11/2023","15,500.0","15,620.0","15,700.0","15,300.0","9.70K","-0.96%"
"04/10/2023","15,650.0","15,700.0","15,700.0","15,600.0","2.00K","3.57%"
"04/07/2023","15,110.0","15,730.0","15,750.0","15,080.0","16.90K","-3.33%"
"04/06/2023","15,630.0","15,400.0","15,760.0","14,900.0","18.70K","1.49%"
"04/05/2023","15,400.0","15,500.0","15,600.0","14,590.0","16.10K","-0.65%"
"04/04/2023","15,500.0","15,600.0","15,830.0","15,500.0","9.20K","0.00%"
"04/03/2023","15,500.0","15,600.0","15,600.0","15,450.0","13.00K","-0.32%"
"03/31/2023","15,550.0","15,600.0","15,840.0","15,550.0","4.40K","3.53%"
"03/30/2023","15,020.0","15,460.0","16,000.0","15,000.0","21.70K","-2.66%"
"03/29/2023","15,430.0","15,000.0","15,470.0","14,830.0","6.50K","1.51%"
"03/28/2023","15,200.0","15,010.0","15,500.0","14,920.0","7.10K","1.33%"
"03/27/2023","15,000.0","15,500.0","15,500.0","15,000.0","3.90K","-3.16%"
"03/24/2023","15,490.0","15,950.0","15,950.0","15,010.0","8.20K","-1.34%"
"03/23/2023","15,700.0","15,890.0","15,890.0","15,250.0","10.10K","2.28%"
"03/22/2023","15,350.0","15,200.0","15,540.0","15,200.0","6.00K","0.26%"
"03/21/2023","15,310.0","15,530.0","15,530.0","15,300.0","1.00K","-0.20%"
"03/20/2023","15,340.0","15,510.0","15,620.0","14,520.0","13.60K","-1.03%"
"03/17/2023","15,500.0","15,500.0","15,720.0","15,500.0","6.50K","-0.26%"
"03/16/2023","15,540.0","15,840.0","15,840.0","15,540.0","6.70K","-2.57%"
"03/15/2023","15,950.0","16,090.0","16,100.0","15,500.0","23.00K","-0.87%"
"03/14/2023","16,090.0","16,240.0","16,240.0","15,320.0","2.00K","5.16%"
"03/13/2023","15,300.0","15,700.0","16,100.0","15,210.0","12.50K","-2.55%"
"03/10/2023","15,700.0","15,640.0","16,450.0","15,640.0","6.90K","0.64%"
"03/09/2023","15,600.0","16,000.0","16,550.0","15,500.0","16.10K","-4.88%"
"03/08/2023","16,400.0","16,400.0","16,980.0","16,400.0","4.70K","0.00%"
"03/07/2023","16,400.0","16,500.0","16,500.0","15,600.0","1.70K","5.81%"
"03/06/2023","15,500.0","16,480.0","16,480.0","15,460.0","15.00K","-3.13%"
"03/03/2023","16,000.0","16,480.0","16,500.0","16,000.0","8.00K","-2.74%"
"03/02/2023","16,450.0","16,200.0","16,480.0","16,000.0","4.90K","2.17%"
"03/01/2023","16,100.0","15,480.0","16,100.0","15,480.0","8.90K","4.27%"
"02/28/2023","15,440.0","16,150.0","16,150.0","15,440.0","18.90K","0.06%"
"02/27/2023","15,430.0","16,490.0","17,000.0","15,350.0","19.30K","-6.48%"
"02/24/2023","16,500.0","16,990.0","16,990.0","15,700.0","4.00K","-2.14%"
"02/23/2023","16,860.0","16,210.0","17,310.0","15,330.0","13.30K","4.01%"
"02/22/2023","16,210.0","16,200.0","17,010.0","16,200.0","17.60K","0.12%"
"02/21/2023","16,190.0","16,180.0","16,300.0","16,100.0","10.30K","1.12%"
"02/20/2023","16,010.0","15,650.0","16,010.0","15,550.0","52.00K","2.96%"
"02/17/2023","15,550.0","16,590.0","16,590.0","15,550.0","11.40K","-0.64%"
"02/16/2023","15,650.0","15,500.0","16,560.0","15,500.0","11.80K","1.10%"
"02/15/2023","15,480.0","15,900.0","16,700.0","15,470.0","13.70K","-3.25%"
"02/14/2023","16,000.0","16,740.0","16,740.0","15,500.0","6.00K","0.00%"
"02/13/2023","16,000.0","15,340.0","16,080.0","15,330.0","10.20K","4.37%"
"02/10/2023","15,330.0","15,600.0","16,290.0","15,330.0","5.20K","-1.16%"
"02/09/2023","15,510.0","15,800.0","15,800.0","15,510.0","7.90K","0.06%"
"02/08/2023","15,500.0","16,030.0","16,030.0","15,300.0","5.70K","-1.90%"
"02/07/2023","15,800.0","16,470.0","16,470.0","15,800.0","2.50K","0.64%"
"02/06/2023","15,700.0","16,500.0","16,500.0","15,700.0","9.30K","-1.88%"
"02/03/2023","16,000.0","15,850.0","17,010.0","15,850.0","22.80K","0.63%"
"02/02/2023","15,900.0","15,940.0","17,000.0","15,660.0","8.60K","-0.25%"
"02/01/2023","15,940.0","16,490.0","17,020.0","15,940.0","61.60K","0.19%"
"01/31/2023","15,910.0","15,900.0","16,260.0","15,620.0","4.40K","0.06%"
"01/30/2023","15,900.0","15,930.0","16,400.0","15,900.0","39.20K","-0.19%"
"01/27/2023","15,930.0","16,440.0","16,440.0","15,930.0","16.60K","1.21%"
"01/19/2023","15,740.0","15,700.0","16,520.0","15,600.0","32.80K","1.94%"
"01/18/2023","15,440.0","15,400.0","15,800.0","15,400.0","20.80K","0.72%"
"01/17/2023","15,330.0","15,100.0","15,330.0","15,100.0","6.10K","2.13%"
"01/16/2023","15,010.0","15,450.0","15,450.0","15,010.0","5.60K","1.21%"
"01/13/2023","14,830.0","15,000.0","15,260.0","14,730.0","8.00K","0.88%"
"01/12/2023","14,700.0","15,250.0","15,290.0","14,700.0","9.80K","0.00%"
"01/11/2023","14,700.0","15,070.0","15,070.0","14,600.0","5.80K","1.24%"
"01/10/2023","14,520.0","14,770.0","15,150.0","14,500.0","10.40K","-1.63%"
"01/09/2023","14,760.0","14,370.0","15,840.0","14,370.0","4.20K","-1.53%"
"01/06/2023","14,990.0","14,800.0","15,200.0","14,310.0","24.90K","1.28%"
"01/05/2023","14,800.0","14,800.0","14,800.0","14,600.0","2.80K","-0.54%"
"01/04/2023","14,880.0","14,920.0","14,920.0","14,800.0","6.30K","5.46%"
"01/03/2023","14,110.0","14,220.0","14,890.0","14,110.0","13.20K","0.43%"
"12/30/2022","14,050.0","14,000.0","14,400.0","14,000.0","2.00K","1.37%"
"12/29/2022","13,860.0","14,020.0","14,250.0","13,860.0","2.30K","-2.53%"
"12/28/2022","14,220.0","14,090.0","14,290.0","13,500.0","7.40K","3.87%"
"12/27/2022","13,690.0","13,400.0","14,090.0","13,400.0","1.20K","2.16%"
"12/26/2022","13,400.0","14,000.0","14,320.0","13,360.0","9.90K","-4.29%"
"12/23/2022","14,000.0","14,020.0","14,350.0","14,000.0","10.00K","-0.14%"
"12/22/2022","14,020.0","14,070.0","14,100.0","14,000.0","5.60K","-0.21%"
"12/21/2022","14,050.0","14,200.0","14,380.0","14,050.0","6.30K","-1.06%"
"12/20/2022","14,200.0","14,550.0","14,690.0","14,200.0","5.00K","-4.05%"
"12/19/2022","14,800.0","14,300.0","15,190.0","14,300.0","11.10K","3.86%"
"12/16/2022","14,250.0","14,100.0","15,270.0","14,100.0","4.20K","-4.49%"
"12/15/2022","14,920.0","15,200.0","15,200.0","13,950.0","15.70K","-0.47%"
"12/14/2022","14,990.0","15,100.0","15,100.0","13,950.0","2.10K","-0.07%"
"12/13/2022","15,000.0","15,500.0","15,500.0","15,000.0","1.30K","0.00%"
"12/12/2022","15,000.0","15,500.0","15,500.0","15,000.0","7.90K","-0.07%"
"12/09/2022","15,010.0","15,440.0","15,450.0","15,010.0","1.80K","-0.60%"
"12/08/2022","15,100.0","15,680.0","15,700.0","15,100.0","4.40K","-3.82%"
"12/07/2022","15,700.0","15,700.0","15,700.0","14,650.0","3.80K","5.80%"
"12/06/2022","14,840.0","15,920.0","15,920.0","14,840.0","13.90K","-6.96%"
"12/05/2022","15,950.0","15,940.0","15,950.0","15,200.0","11.70K","6.12%"
"12/02/2022","15,030.0","14,390.0","15,030.0","14,390.0","4.60K","6.90%"
"12/01/2022","14,060.0","14,200.0","14,610.0","14,000.0","50.10K","-0.71%"
"11/30/2022","14,160.0","14,240.0","14,240.0","13,650.0","8.70K","-0.28%"
