Date,Price,Open,High,Low,Vol.,Change %,Symbol,Nltk_Sentiment,FinBERT_Sentiment,Subjectivity_avg,Polarity_avg,PriceSP500,OpenSP500,HighSP500,LowSP500,Change%SP500
2023-07-18,25100.0,25130.0,25180.0,25030.0,555.10K,0.04%,ETF,0.6369,0.9997,0.2924,-0.0106,115883.75499999999,115039.1138,116069.4743,114855.93860000001,0.71%
2023-07-18,8420.0,8390.0,8420.0,8320.0,3.40K,0.36%,FUEIP100,0.6369,0.9997,0.2924,-0.0106,115883.75499999999,115039.1138,116069.4743,114855.93860000001,0.71%
2023-07-18,13810.0,13750.0,13810.0,13710.0,45.60K,0.22%,FUEMAV30,0.6369,0.9997,0.2924,-0.0106,115883.75499999999,115039.1138,116069.4743,114855.93860000001,0.71%
2023-07-18,14320.0,14460.0,14460.0,14320.0,33.90K,0.21%,FUESSV30,0.6369,0.9997,0.2924,-0.0106,115883.75499999999,115039.1138,116069.4743,114855.93860000001,0.71%
2023-07-18,17650.0,18250.0,18290.0,17650.0,2.10K,0.00%,FUESSV50,0.6369,0.9997,0.2924,-0.0106,115883.75499999999,115039.1138,116069.4743,114855.93860000001,0.71%
2023-07-18,17990.0,17980.0,18100.0,17980.0,75.50K,0.00%,FUESSVFL,0.6369,0.9997,0.2924,-0.0106,115883.75499999999,115039.1138,116069.4743,114855.93860000001,0.71%
2023-07-18,15100.0,15200.0,15200.0,15070.0,69.90K,-0.33%,FUEVN100,0.6369,0.9997,0.2924,-0.0106,115883.75499999999,115039.1138,116069.4743,114855.93860000001,0.71%
2023-07-17,20000.0,19890.0,20050.0,19880.0,282.30K,0.70%,E1VFVN30,0.3612,0.0,0.4833,0.2,115064.5548,114710.92489999998,115321.50889999999,114609.16089999999,0.39%
2023-07-17,25090.0,25230.0,25230.0,25070.0,664.40K,0.36%,ETF,0.3612,0.0,0.4833,0.2,115064.5548,114710.92489999998,115321.50889999999,114609.16089999999,0.39%
2023-07-17,8390.0,8390.0,8390.0,8390.0,1.60K,0.96%,FUEIP100,0.3612,0.0,0.4833,0.2,115064.5548,114710.92489999998,115321.50889999999,114609.16089999999,0.39%
2023-07-17,13780.0,13450.0,13830.0,13450.0,23.20K,0.00%,FUEMAV30,0.3612,0.0,0.4833,0.2,115064.5548,114710.92489999998,115321.50889999999,114609.16089999999,0.39%
2023-07-17,14290.0,14300.0,14400.0,14290.0,93.50K,1.28%,FUESSV30,0.3612,0.0,0.4833,0.2,115064.5548,114710.92489999998,115321.50889999999,114609.16089999999,0.39%
2023-07-17,17650.0,18510.0,18510.0,17410.0,4.40K,1.44%,FUESSV50,0.3612,0.0,0.4833,0.2,115064.5548,114710.92489999998,115321.50889999999,114609.16089999999,0.39%
2023-07-17,17990.0,18370.0,18370.0,17940.0,709.20K,0.06%,FUESSVFL,0.3612,0.0,0.4833,0.2,115064.5548,114710.92489999998,115321.50889999999,114609.16089999999,0.39%
2023-07-17,15150.0,15200.0,15200.0,15090.0,100.40K,1.00%,FUEVN100,0.3612,0.0,0.4833,0.2,115064.5548,114710.92489999998,115321.50889999999,114609.16089999999,0.39%
2023-07-14,19860.0,19810.0,19940.0,19700.0,78.00K,0.30%,E1VFVN30,0.2023,1.0,0.0,0.0,114621.88139999998,114855.93860000001,115191.7598,114474.3236,-0.10%
2023-07-14,25000.0,25000.0,25070.0,24800.0,833.70K,0.20%,ETF,0.2023,1.0,0.0,0.0,114621.88139999998,114855.93860000001,115191.7598,114474.3236,-0.10%
2023-07-14,8310.0,8370.0,8370.0,8290.0,3.80K,0.00%,FUEIP100,0.2023,1.0,0.0,0.0,114621.88139999998,114855.93860000001,115191.7598,114474.3236,-0.10%
2023-07-14,13780.0,14170.0,14170.0,13640.0,4.10K,0.73%,FUEMAV30,0.2023,1.0,0.0,0.0,114621.88139999998,114855.93860000001,115191.7598,114474.3236,-0.10%
2023-07-14,14110.0,14240.0,14350.0,14110.0,9.00K,-0.63%,FUESSV30,0.2023,1.0,0.0,0.0,114621.88139999998,114855.93860000001,115191.7598,114474.3236,-0.10%
2023-07-14,17400.0,17830.0,17950.0,17400.0,9.00K,-2.41%,FUESSV50,0.2023,1.0,0.0,0.0,114621.88139999998,114855.93860000001,115191.7598,114474.3236,-0.10%
2023-07-14,17980.0,18000.0,18070.0,17690.0,736.70K,0.62%,FUESSVFL,0.2023,1.0,0.0,0.0,114621.88139999998,114855.93860000001,115191.7598,114474.3236,-0.10%
2023-07-14,15000.0,15190.0,15190.0,14900.0,89.90K,0.00%,FUEVN100,0.2023,1.0,0.0,0.0,114621.88139999998,114855.93860000001,115191.7598,114474.3236,-0.10%
2023-07-12,19600.0,19770.0,19820.0,19600.0,59.90K,0.00%,E1VFVN30,0.0,1.0,0.85,0.45,113777.24019999999,113662.7557,114186.8403,113548.27119999999,0.74%
2023-07-12,24430.0,24480.0,24630.0,24430.0,646.70K,-0.16%,ETF,0.0,1.0,0.85,0.45,113777.24019999999,113662.7557,114186.8403,113548.27119999999,0.74%
2023-07-12,8270.0,8250.0,8270.0,8230.0,4.40K,0.73%,FUEIP100,0.0,1.0,0.85,0.45,113777.24019999999,113662.7557,114186.8403,113548.27119999999,0.74%
2023-07-12,13590.0,13480.0,13640.0,13480.0,3.70K,0.07%,FUEMAV30,0.0,1.0,0.85,0.45,113777.24019999999,113662.7557,114186.8403,113548.27119999999,0.74%
2023-07-12,14000.0,14220.0,14220.0,14000.0,13.70K,-0.36%,FUESSV30,0.0,1.0,0.85,0.45,113777.24019999999,113662.7557,114186.8403,113548.27119999999,0.74%
2023-07-12,17060.0,17190.0,17200.0,17060.0,5.80K,0.00%,FUESSV50,0.0,1.0,0.85,0.45,113777.24019999999,113662.7557,114186.8403,113548.27119999999,0.74%
2023-07-12,17800.0,18110.0,18110.0,17800.0,111.90K,-1.71%,FUESSVFL,0.0,1.0,0.85,0.45,113777.24019999999,113662.7557,114186.8403,113548.27119999999,0.74%
2023-07-12,14880.0,14940.0,15000.0,14810.0,78.30K,0.27%,FUEVN100,0.0,1.0,0.85,0.45,113777.24019999999,113662.7557,114186.8403,113548.27119999999,0.74%
2023-07-10,19540.0,19420.0,19580.0,19410.0,1.28M,0.67%,E1VFVN30,0.3182,0.0,0.0,0.0,112182.0895,111792.84219999998,112260.9566,111683.44589999999,0.24%
2023-07-10,24290.0,24050.0,24400.0,24050.0,2.50M,1.42%,ETF,0.3182,0.0,0.0,0.0,112182.0895,111792.84219999998,112260.9566,111683.44589999999,0.24%
2023-07-10,8190.0,8160.0,8190.0,8110.0,0.50K,2.12%,FUEIP100,0.3182,0.0,0.0,0.0,112182.0895,111792.84219999998,112260.9566,111683.44589999999,0.24%
2023-07-10,13530.0,13390.0,13530.0,13350.0,19.30K,1.05%,FUEMAV30,0.3182,0.0,0.0,0.0,112182.0895,111792.84219999998,112260.9566,111683.44589999999,0.24%
2023-07-10,13990.0,13990.0,14010.0,13980.0,3.30K,0.79%,FUESSV30,0.3182,0.0,0.0,0.0,112182.0895,111792.84219999998,112260.9566,111683.44589999999,0.24%
2023-07-10,16760.0,16880.0,17060.0,16760.0,11.10K,-0.71%,FUESSV50,0.3182,0.0,0.0,0.0,112182.0895,111792.84219999998,112260.9566,111683.44589999999,0.24%
2023-07-10,17940.0,17700.0,17940.0,17700.0,252.10K,1.87%,FUESSVFL,0.3182,0.0,0.0,0.0,112182.0895,111792.84219999998,112260.9566,111683.44589999999,0.24%
2023-07-10,14770.0,14780.0,14820.0,14650.0,100.90K,1.37%,FUEVN100,0.3182,0.0,0.0,0.0,112182.0895,111792.84219999998,112260.9566,111683.44589999999,0.24%
2023-07-07,19410.0,19400.0,19410.0,19160.0,1.05M,0.05%,E1VFVN30,-0.2732,-1.0,0.4229,0.15,111912.41489999999,112054.8845,112968.21639999999,111874.25339999999,-0.29%
2023-07-07,23950.0,23600.0,23950.0,23600.0,942.90K,1.27%,ETF,-0.2732,-1.0,0.4229,0.15,111912.41489999999,112054.8845,112968.21639999999,111874.25339999999,-0.29%
2023-07-07,8020.0,8010.0,8060.0,8000.0,6.30K,0.12%,FUEIP100,-0.2732,-1.0,0.4229,0.15,111912.41489999999,112054.8845,112968.21639999999,111874.25339999999,-0.29%
2023-07-07,13390.0,13270.0,13390.0,13260.0,4.80K,0.90%,FUEMAV30,-0.2732,-1.0,0.4229,0.15,111912.41489999999,112054.8845,112968.21639999999,111874.25339999999,-0.29%
2023-07-07,13880.0,13850.0,13940.0,13850.0,4.20K,0.80%,FUESSV30,-0.2732,-1.0,0.4229,0.15,111912.41489999999,112054.8845,112968.21639999999,111874.25339999999,-0.29%
2023-07-07,16880.0,16650.0,17080.0,16640.0,3.00K,1.44%,FUESSV50,-0.2732,-1.0,0.4229,0.15,111912.41489999999,112054.8845,112968.21639999999,111874.25339999999,-0.29%
2023-07-07,17610.0,17570.0,17660.0,17410.0,303.60K,0.40%,FUESSVFL,-0.2732,-1.0,0.4229,0.15,111912.41489999999,112054.8845,112968.21639999999,111874.25339999999,-0.29%
2023-07-07,14570.0,14550.0,14570.0,14420.0,130.60K,0.21%,FUEVN100,-0.2732,-1.0,0.4229,0.15,111912.41489999999,112054.8845,112968.21639999999,111874.25339999999,-0.29%
2023-07-06,19400.0,19300.0,19470.0,19200.0,577.40K,-0.31%,E1VFVN30,0.3182,0.0,0.4,0.3,112235.5156,112515.36660000001,112515.36660000001,111561.3291,-0.79%
2023-07-06,23650.0,24000.0,24000.0,23650.0,710.90K,-1.46%,ETF,0.3182,0.0,0.4,0.3,112235.5156,112515.36660000001,112515.36660000001,111561.3291,-0.79%
2023-07-06,8010.0,7940.0,8050.0,7940.0,2.10K,-0.87%,FUEIP100,0.3182,0.0,0.4,0.3,112235.5156,112515.36660000001,112515.36660000001,111561.3291,-0.79%
2023-07-06,13270.0,13370.0,13370.0,13160.0,10.10K,-0.75%,FUEMAV30,0.3182,0.0,0.4,0.3,112235.5156,112515.36660000001,112515.36660000001,111561.3291,-0.79%
2023-07-06,13770.0,13940.0,13980.0,13770.0,13.60K,-0.94%,FUESSV30,0.3182,0.0,0.4,0.3,112235.5156,112515.36660000001,112515.36660000001,111561.3291,-0.79%
2023-07-06,16640.0,16700.0,16700.0,16600.0,6.20K,-0.12%,FUESSV50,0.3182,0.0,0.4,0.3,112235.5156,112515.36660000001,112515.36660000001,111561.3291,-0.79%
2023-07-06,17540.0,17830.0,17850.0,17500.0,11.40K,-1.18%,FUESSVFL,0.3182,0.0,0.4,0.3,112235.5156,112515.36660000001,112515.36660000001,111561.3291,-0.79%
2023-07-06,14540.0,14530.0,14670.0,14490.0,122.50K,-1.02%,FUEVN100,0.3182,0.0,0.4,0.3,112235.5156,112515.36660000001,112515.36660000001,111561.3291,-0.79%
2023-07-05,19460.0,19300.0,19500.0,19300.0,2.74M,0.83%,E1VFVN30,0.2023,0.0,0.5,0.5,113131.0388,113008.92199999999,113316.7581,112871.54060000001,-0.20%
2023-07-05,24000.0,23900.0,24140.0,23900.0,4.13M,0.42%,ETF,0.2023,0.0,0.5,0.5,113131.0388,113008.92199999999,113316.7581,112871.54060000001,-0.20%
2023-07-05,8080.0,8060.0,8080.0,8060.0,1.60K,0.75%,FUEIP100,0.2023,0.0,0.5,0.5,113131.0388,113008.92199999999,113316.7581,112871.54060000001,-0.20%
2023-07-05,13370.0,13390.0,13390.0,13310.0,5.30K,0.15%,FUEMAV30,0.2023,0.0,0.5,0.5,113131.0388,113008.92199999999,113316.7581,112871.54060000001,-0.20%
2023-07-05,13900.0,13970.0,14020.0,13900.0,2.20K,0.65%,FUESSV30,0.2023,0.0,0.5,0.5,113131.0388,113008.92199999999,113316.7581,112871.54060000001,-0.20%
2023-07-05,16660.0,17090.0,17090.0,16660.0,22.10K,-0.30%,FUESSV50,0.2023,0.0,0.5,0.5,113131.0388,113008.92199999999,113316.7581,112871.54060000001,-0.20%
2023-07-05,17750.0,17850.0,17850.0,17710.0,24.30K,0.91%,FUESSVFL,0.2023,0.0,0.5,0.5,113131.0388,113008.92199999999,113316.7581,112871.54060000001,-0.20%
2023-07-05,14690.0,14700.0,14700.0,14580.0,81.00K,-0.07%,FUEVN100,0.2023,0.0,0.5,0.5,113131.0388,113008.92199999999,113316.7581,112871.54060000001,-0.20%
2023-06-30,19350.0,19350.0,19450.0,19210.0,318.40K,0.26%,E1VFVN30,-0.4767,0.9597,0.22,0.0267,113222.62639999998,112510.27839999998,113428.6985,112510.27839999998,1.23%
2023-06-30,24090.0,24100.0,24100.0,23800.0,502.80K,-0.04%,ETF,-0.4767,0.9597,0.22,0.0267,113222.62639999998,112510.27839999998,113428.6985,112510.27839999998,1.23%
2023-06-30,8030.0,8010.0,8070.0,8010.0,4.40K,-0.86%,FUEIP100,-0.4767,0.9597,0.22,0.0267,113222.62639999998,112510.27839999998,113428.6985,112510.27839999998,1.23%
2023-06-30,13330.0,13330.0,13330.0,13330.0,2.00K,0.00%,FUEMAV30,-0.4767,0.9597,0.22,0.0267,113222.62639999998,112510.27839999998,113428.6985,112510.27839999998,1.23%
2023-06-30,13910.0,13900.0,13910.0,13860.0,6.70K,0.80%,FUESSV30,-0.4767,0.9597,0.22,0.0267,113222.62639999998,112510.27839999998,113428.6985,112510.27839999998,1.23%
2023-06-30,16800.0,17480.0,17480.0,16780.0,2.40K,0.12%,FUESSV50,-0.4767,0.9597,0.22,0.0267,113222.62639999998,112510.27839999998,113428.6985,112510.27839999998,1.23%
2023-06-30,17540.0,17710.0,17710.0,17540.0,297.30K,-0.96%,FUESSVFL,-0.4767,0.9597,0.22,0.0267,113222.62639999998,112510.27839999998,113428.6985,112510.27839999998,1.23%
2023-06-30,14580.0,14600.0,14600.0,14440.0,120.10K,-0.14%,FUEVN100,-0.4767,0.9597,0.22,0.0267,113222.62639999998,112510.27839999998,113428.6985,112510.27839999998,1.23%
2023-06-28,19590.0,19410.0,19590.0,19400.0,291.30K,1.08%,E1VFVN30,0.4019,0.0,0.2333,0.0833,111352.71289999998,111113.56749999999,111696.16639999999,110927.8482,-0.03%
2023-06-28,24200.0,24200.0,24270.0,24050.0,457.60K,0.46%,ETF,0.4019,0.0,0.2333,0.0833,111352.71289999998,111113.56749999999,111696.16639999999,110927.8482,-0.03%
2023-06-28,8120.0,8150.0,8150.0,8090.0,4.00K,0.74%,FUEIP100,0.4019,0.0,0.2333,0.0833,111352.71289999998,111113.56749999999,111696.16639999999,110927.8482,-0.03%
2023-06-28,13490.0,13450.0,13490.0,13450.0,42.00K,0.37%,FUEMAV30,0.4019,0.0,0.2333,0.0833,111352.71289999998,111113.56749999999,111696.16639999999,110927.8482,-0.03%
2023-06-28,13970.0,14000.0,14020.0,13940.0,3.80K,0.43%,FUESSV30,0.4019,0.0,0.2333,0.0833,111352.71289999998,111113.56749999999,111696.16639999999,110927.8482,-0.03%
2023-06-28,16690.0,16700.0,16880.0,16690.0,1.40K,0.48%,FUESSV50,0.4019,0.0,0.2333,0.0833,111352.71289999998,111113.56749999999,111696.16639999999,110927.8482,-0.03%
2023-06-28,17990.0,18000.0,18000.0,17090.0,144.90K,0.50%,FUESSVFL,0.4019,0.0,0.2333,0.0833,111352.71289999998,111113.56749999999,111696.16639999999,110927.8482,-0.03%
2023-06-28,14690.0,14800.0,14800.0,14600.0,83.10K,-0.34%,FUEVN100,0.4019,0.0,0.2333,0.0833,111352.71289999998,111113.56749999999,111696.16639999999,110927.8482,-0.03%
2023-06-27,19380.0,19450.0,19500.0,19350.0,510.30K,0.10%,E1VFVN30,0.743,0.0,0.75,0.0,111390.87439999999,110347.79339999998,111543.52039999998,110286.735,1.15%
2023-06-27,24090.0,23770.0,24250.0,23770.0,704.30K,0.38%,ETF,0.743,0.0,0.75,0.0,111390.87439999999,110347.79339999998,111543.52039999998,110286.735,1.15%
2023-06-27,8060.0,8440.0,8440.0,8050.0,15.10K,1.38%,FUEIP100,0.743,0.0,0.75,0.0,111390.87439999999,110347.79339999998,111543.52039999998,110286.735,1.15%
2023-06-27,13440.0,13330.0,13440.0,13050.0,13.10K,0.83%,FUEMAV30,0.743,0.0,0.75,0.0,111390.87439999999,110347.79339999998,111543.52039999998,110286.735,1.15%
2023-06-27,13910.0,13930.0,14890.0,13900.0,87.20K,-0.07%,FUESSV30,0.743,0.0,0.75,0.0,111390.87439999999,110347.79339999998,111543.52039999998,110286.735,1.15%
2023-06-27,16610.0,17250.0,17250.0,16610.0,3.20K,0.18%,FUESSV50,0.743,0.0,0.75,0.0,111390.87439999999,110347.79339999998,111543.52039999998,110286.735,1.15%
2023-06-27,17900.0,17600.0,17900.0,17600.0,43.20K,1.19%,FUESSVFL,0.743,0.0,0.75,0.0,111390.87439999999,110347.79339999998,111543.52039999998,110286.735,1.15%
2023-06-27,14740.0,14650.0,14740.0,14520.0,73.40K,1.52%,FUEVN100,0.743,0.0,0.75,0.0,111390.87439999999,110347.79339999998,111543.52039999998,110286.735,1.15%
2023-06-26,19360.0,19340.0,19400.0,19100.0,687.10K,0.36%,E1VFVN30,0.5994,0.9998,0.3,-0.2,110129.0008,110536.0568,110976.1861,110111.1921,-0.45%
2023-06-26,24000.0,23900.0,24010.0,23710.0,1.39M,0.42%,ETF,0.5994,0.9998,0.3,-0.2,110129.0008,110536.0568,110976.1861,110111.1921,-0.45%
2023-06-26,7950.0,7990.0,8030.0,7910.0,8.90K,-0.75%,FUEIP100,0.5994,0.9998,0.3,-0.2,110129.0008,110536.0568,110976.1861,110111.1921,-0.45%
2023-06-26,13330.0,13360.0,13420.0,13300.0,8.10K,-0.22%,FUEMAV30,0.5994,0.9998,0.3,-0.2,110129.0008,110536.0568,110976.1861,110111.1921,-0.45%
2023-06-26,13920.0,13750.0,13980.0,13750.0,101.40K,1.61%,FUESSV30,0.5994,0.9998,0.3,-0.2,110129.0008,110536.0568,110976.1861,110111.1921,-0.45%
2023-06-26,16580.0,16870.0,16890.0,16580.0,9.30K,-1.66%,FUESSV50,0.5994,0.9998,0.3,-0.2,110129.0008,110536.0568,110976.1861,110111.1921,-0.45%
2023-06-26,17690.0,17800.0,17970.0,17570.0,292.10K,-0.23%,FUESSVFL,0.5994,0.9998,0.3,-0.2,110129.0008,110536.0568,110976.1861,110111.1921,-0.45%
2023-06-26,14520.0,14690.0,14690.0,14400.0,142.30K,-1.16%,FUEVN100,0.5994,0.9998,0.3,-0.2,110129.0008,110536.0568,110976.1861,110111.1921,-0.45%
2023-06-23,19290.0,19200.0,19320.0,19190.0,628.60K,0.84%,E1VFVN30,0.5319,0.0,0.5938,0.0,110625.1003,110775.20219999999,111090.6706,110447.0133,-0.77%
2023-06-23,23900.0,23850.0,24000.0,23710.0,2.66M,0.21%,ETF,0.5319,0.0,0.5938,0.0,110625.1003,110775.20219999999,111090.6706,110447.0133,-0.77%
2023-06-23,8010.0,7980.0,8020.0,7980.0,9.30K,0.25%,FUEIP100,0.5319,0.0,0.5938,0.0,110625.1003,110775.20219999999,111090.6706,110447.0133,-0.77%
2023-06-23,13360.0,13220.0,13360.0,13000.0,46.90K,1.06%,FUEMAV30,0.5319,0.0,0.5938,0.0,110625.1003,110775.20219999999,111090.6706,110447.0133,-0.77%
2023-06-23,13700.0,13720.0,13880.0,13700.0,85.80K,0.00%,FUESSV30,0.5319,0.0,0.5938,0.0,110625.1003,110775.20219999999,111090.6706,110447.0133,-0.77%
2023-06-23,16860.0,16920.0,17130.0,16860.0,4.40K,2.00%,FUESSV50,0.5319,0.0,0.5938,0.0,110625.1003,110775.20219999999,111090.6706,110447.0133,-0.77%
2023-06-23,17730.0,17870.0,17900.0,17660.0,78.50K,0.40%,FUESSVFL,0.5319,0.0,0.5938,0.0,110625.1003,110775.20219999999,111090.6706,110447.0133,-0.77%
2023-06-23,14690.0,14470.0,15110.0,14470.0,95.40K,1.45%,FUEVN100,0.5319,0.0,0.5938,0.0,110625.1003,110775.20219999999,111090.6706,110447.0133,-0.77%
2023-06-21,18950.0,18990.0,19000.0,18900.0,86.50K,0.37%,E1VFVN30,0.765,-0.9498,0.125,0.0139,111067.77369999999,111431.58,111589.3142,110925.30410000001,-0.52%
2023-06-21,23600.0,23450.0,23600.0,23000.0,1.68M,0.64%,ETF,0.765,-0.9498,0.125,0.0139,111067.77369999999,111431.58,111589.3142,110925.30410000001,-0.52%
2023-06-21,7860.0,7850.0,7860.0,7850.0,7.80K,0.77%,FUEIP100,0.765,-0.9498,0.125,0.0139,111067.77369999999,111431.58,111589.3142,110925.30410000001,-0.52%
2023-06-21,13150.0,13000.0,13150.0,13000.0,16.40K,1.39%,FUEMAV30,0.765,-0.9498,0.125,0.0139,111067.77369999999,111431.58,111589.3142,110925.30410000001,-0.52%
2023-06-21,13610.0,13610.0,13710.0,13610.0,10.80K,0.81%,FUESSV30,0.765,-0.9498,0.125,0.0139,111067.77369999999,111431.58,111589.3142,110925.30410000001,-0.52%
2023-06-21,16400.0,16800.0,16970.0,16400.0,5.40K,-1.80%,FUESSV50,0.765,-0.9498,0.125,0.0139,111067.77369999999,111431.58,111589.3142,110925.30410000001,-0.52%
2023-06-21,17500.0,17270.0,17580.0,17270.0,66.80K,1.33%,FUESSVFL,0.765,-0.9498,0.125,0.0139,111067.77369999999,111431.58,111589.3142,110925.30410000001,-0.52%
2023-06-21,14260.0,14250.0,14330.0,14160.0,67.60K,0.71%,FUEVN100,0.765,-0.9498,0.125,0.0139,111067.77369999999,111431.58,111589.3142,110925.30410000001,-0.52%
2023-06-20,18880.0,18900.0,18900.0,18810.0,41.20K,-0.05%,E1VFVN30,0.7269,0.5328,0.5333,0.1333,111652.91669999999,111841.1801,111942.94410000001,111105.93519999999,-0.47%
2023-06-20,23450.0,23450.0,23500.0,23300.0,518.00K,0.73%,ETF,0.7269,0.5328,0.5333,0.1333,111652.91669999999,111841.1801,111942.94410000001,111105.93519999999,-0.47%
2023-06-20,7800.0,7800.0,7800.0,7770.0,4.20K,0.00%,FUEIP100,0.7269,0.5328,0.5333,0.1333,111652.91669999999,111841.1801,111942.94410000001,111105.93519999999,-0.47%
2023-06-20,13500.0,13620.0,13640.0,13480.0,9.70K,-0.44%,FUESSV30,0.7269,0.5328,0.5333,0.1333,111652.91669999999,111841.1801,111942.94410000001,111105.93519999999,-0.47%
2023-06-20,16700.0,16400.0,17000.0,16400.0,2.50K,2.45%,FUESSV50,0.7269,0.5328,0.5333,0.1333,111652.91669999999,111841.1801,111942.94410000001,111105.93519999999,-0.47%
2023-06-20,17270.0,17500.0,17500.0,16450.0,6.80K,-0.17%,FUESSVFL,0.7269,0.5328,0.5333,0.1333,111652.91669999999,111841.1801,111942.94410000001,111105.93519999999,-0.47%
2023-06-20,14160.0,14210.0,14240.0,14110.0,58.80K,-0.21%,FUEVN100,0.7269,0.5328,0.5333,0.1333,111652.91669999999,111841.1801,111942.94410000001,111105.93519999999,-0.47%
2023-06-15,19000.0,19100.0,19120.0,19000.0,167.20K,-0.52%,E1VFVN30,0.0258,0.0,0.165,-0.105,112596.7778,111057.5973,112937.68719999999,110988.9066,1.22%
2023-06-15,23500.0,23600.0,23700.0,23360.0,762.50K,-0.42%,ETF,0.0258,0.0,0.165,-0.105,112596.7778,111057.5973,112937.68719999999,110988.9066,1.22%
2023-06-15,7820.0,7890.0,7890.0,7820.0,4.60K,-0.89%,FUEIP100,0.0258,0.0,0.165,-0.105,112596.7778,111057.5973,112937.68719999999,110988.9066,1.22%
2023-06-15,13210.0,13170.0,13210.0,13110.0,34.10K,0.00%,FUEMAV30,0.0258,0.0,0.165,-0.105,112596.7778,111057.5973,112937.68719999999,110988.9066,1.22%
2023-06-15,13630.0,13860.0,13860.0,13610.0,11.00K,-0.51%,FUESSV30,0.0258,0.0,0.165,-0.105,112596.7778,111057.5973,112937.68719999999,110988.9066,1.22%
2023-06-15,16850.0,17090.0,17090.0,16850.0,1.80K,3.37%,FUESSV50,0.0258,0.0,0.165,-0.105,112596.7778,111057.5973,112937.68719999999,110988.9066,1.22%
2023-06-15,17050.0,17300.0,17300.0,17050.0,249.90K,-0.87%,FUESSVFL,0.0258,0.0,0.165,-0.105,112596.7778,111057.5973,112937.68719999999,110988.9066,1.22%
2023-06-15,14330.0,14370.0,14370.0,14170.0,118.00K,-0.35%,FUEVN100,0.0258,0.0,0.165,-0.105,112596.7778,111057.5973,112937.68719999999,110988.9066,1.22%
2023-06-14,19100.0,19050.0,19240.0,19050.0,467.40K,0.37%,E1VFVN30,0.5061,-0.5,0.0281,0.0,111243.3166,111083.0383,111731.7838,110360.51389999999,0.08%
2023-06-14,23600.0,23510.0,23740.0,23510.0,872.70K,0.43%,ETF,0.5061,-0.5,0.0281,0.0,111243.3166,111083.0383,111731.7838,110360.51389999999,0.08%
2023-06-14,7890.0,7900.0,7900.0,7880.0,7.00K,0.38%,FUEIP100,0.5061,-0.5,0.0281,0.0,111243.3166,111083.0383,111731.7838,110360.51389999999,0.08%
2023-06-14,13210.0,13300.0,13300.0,13180.0,20.90K,0.00%,FUEMAV30,0.5061,-0.5,0.0281,0.0,111243.3166,111083.0383,111731.7838,110360.51389999999,0.08%
2023-06-14,13700.0,13690.0,13760.0,13680.0,6.80K,1.11%,FUESSV30,0.5061,-0.5,0.0281,0.0,111243.3166,111083.0383,111731.7838,110360.51389999999,0.08%
2023-06-14,16300.0,16890.0,16890.0,16300.0,8.00K,-3.49%,FUESSV50,0.5061,-0.5,0.0281,0.0,111243.3166,111083.0383,111731.7838,110360.51389999999,0.08%
2023-06-14,17200.0,16920.0,17500.0,16910.0,472.60K,0.00%,FUESSVFL,0.5061,-0.5,0.0281,0.0,111243.3166,111083.0383,111731.7838,110360.51389999999,0.08%
2023-06-14,14380.0,14340.0,14470.0,14340.0,73.80K,0.28%,FUEVN100,0.5061,-0.5,0.0281,0.0,111243.3166,111083.0383,111731.7838,110360.51389999999,0.08%
2023-06-13,19030.0,18890.0,19050.0,18890.0,540.70K,0.79%,E1VFVN30,0.8126,1.0,0.5333,0.3167,111151.72899999999,110734.4966,111314.55139999998,110650.5413,0.69%
2023-06-13,23500.0,23580.0,23640.0,23470.0,1.37M,0.00%,ETF,0.8126,1.0,0.5333,0.3167,111151.72899999999,110734.4966,111314.55139999998,110650.5413,0.69%
2023-06-13,7860.0,7850.0,7860.0,7840.0,5.60K,1.03%,FUEIP100,0.8126,1.0,0.5333,0.3167,111151.72899999999,110734.4966,111314.55139999998,110650.5413,0.69%
2023-06-13,13210.0,13100.0,13210.0,13100.0,9.70K,0.84%,FUEMAV30,0.8126,1.0,0.5333,0.3167,111151.72899999999,110734.4966,111314.55139999998,110650.5413,0.69%
2023-06-13,13550.0,13640.0,13640.0,13550.0,84.00K,0.37%,FUESSV30,0.8126,1.0,0.5333,0.3167,111151.72899999999,110734.4966,111314.55139999998,110650.5413,0.69%
2023-06-13,16890.0,16600.0,17000.0,16300.0,9.30K,3.56%,FUESSV50,0.8126,1.0,0.5333,0.3167,111151.72899999999,110734.4966,111314.55139999998,110650.5413,0.69%
2023-06-13,17200.0,17200.0,17310.0,16000.0,1.96M,0.58%,FUESSVFL,0.8126,1.0,0.5333,0.3167,111151.72899999999,110734.4966,111314.55139999998,110650.5413,0.69%
2023-06-13,14340.0,14180.0,14370.0,14180.0,85.60K,1.49%,FUEVN100,0.8126,1.0,0.5333,0.3167,111151.72899999999,110734.4966,111314.55139999998,110650.5413,0.69%
2023-06-09,18740.0,18760.0,18800.0,18640.0,72.60K,-0.11%,E1VFVN30,0.0258,0.0,0.2708,-0.1458,109368.31489999998,109520.96089999999,109971.2666,109185.13969999999,0.12%
2023-06-09,23300.0,23160.0,23300.0,23120.0,1.05M,0.56%,ETF,0.0258,0.0,0.2708,-0.1458,109368.31489999998,109520.96089999999,109971.2666,109185.13969999999,0.12%
