"Date","Price","Open","High","Low","Vol.","Change %"
"09/21/2021","17,050.0","17,270.0","17,270.0","16,780.0","26.80K","-1.33%"
"09/20/2021","17,280.0","17,200.0","17,280.0","17,150.0","45.20K","0.47%"
"09/17/2021","17,200.0","17,030.0","17,200.0","16,910.0","122.10K","0.58%"
"09/16/2021","17,100.0","17,090.0","17,100.0","17,000.0","15.40K","0.06%"
"09/15/2021","17,090.0","16,750.0","17,090.0","16,750.0","19.20K","0.65%"
"09/14/2021","16,980.0","17,000.0","17,000.0","16,750.0","277.20K","-0.82%"
"09/13/2021","17,120.0","17,100.0","17,120.0","16,780.0","175.90K","-0.06%"
"09/10/2021","17,130.0","17,160.0","17,160.0","16,660.0","112.90K","0.23%"
"09/09/2021","17,090.0","16,960.0","17,090.0","16,720.0","105.60K","0.77%"
"09/08/2021","16,960.0","16,990.0","16,990.0","16,520.0","139.10K","-0.53%"
"09/07/2021","17,050.0","16,980.0","17,050.0","16,800.0","143.70K","0.29%"
"09/06/2021","17,000.0","16,910.0","17,000.0","16,400.0","192.90K","0.95%"
"09/01/2021","16,840.0","16,800.0","16,850.0","16,610.0","140.90K","0.06%"
"08/31/2021","16,830.0","16,850.0","16,850.0","16,710.0","53.70K","-0.12%"
"08/30/2021","16,850.0","16,760.0","16,850.0","16,600.0","172.70K","0.72%"
"08/27/2021","16,730.0","16,510.0","16,730.0","16,350.0","37.10K","0.12%"
"08/26/2021","16,710.0","16,900.0","16,900.0","16,490.0","57.20K","-0.83%"
"08/25/2021","16,850.0","16,750.0","16,850.0","16,460.0","139.70K","0.60%"
"08/24/2021","16,750.0","16,700.0","16,750.0","16,530.0","90.70K","0.30%"
"08/23/2021","16,700.0","17,200.0","17,200.0","16,440.0","159.50K","-2.91%"
"08/20/2021","17,200.0","17,390.0","17,540.0","16,890.0","136.30K","-2.99%"
"08/19/2021","17,730.0","17,630.0","17,730.0","17,450.0","86.80K","0.57%"
"08/18/2021","17,630.0","17,710.0","17,710.0","17,450.0","56.10K","-0.73%"
"08/17/2021","17,760.0","17,770.0","17,770.0","17,500.0","70.70K","-0.06%"
"08/16/2021","17,770.0","17,400.0","17,770.0","17,340.0","498.70K","2.13%"
"08/13/2021","17,400.0","17,540.0","17,540.0","17,070.0","637.60K","-0.80%"
"08/12/2021","17,540.0","17,400.0","17,690.0","17,200.0","371.80K","-0.34%"
"08/11/2021","17,600.0","17,260.0","17,600.0","17,260.0","370.10K","-0.79%"
"08/10/2021","17,740.0","17,990.0","17,990.0","17,160.0","511.20K","0.11%"
"08/09/2021","17,720.0","17,000.0","17,720.0","17,000.0","452.20K","1.61%"
"08/06/2021","17,440.0","17,690.0","17,690.0","17,210.0","426.20K","-1.47%"
"08/05/2021","17,700.0","17,300.0","17,700.0","17,160.0","359.00K","2.31%"
"08/04/2021","17,300.0","17,400.0","17,400.0","17,080.0","350.20K","-0.57%"
"08/03/2021","17,400.0","16,940.0","17,400.0","16,940.0","154.90K","1.81%"
"08/02/2021","17,090.0","17,010.0","17,120.0","16,990.0","98.00K","0.53%"
