"Date","Price","Open","High","Low","Vol.","Change %"
"11/07/2023","24,440.0","24,380.0","24,620.0","24,190.0","314.70K","0.25%"
"11/06/2023","24,380.0","24,350.0","24,500.0","24,200.0","682.90K","0.79%"
"11/03/2023","24,190.0","24,400.0","24,400.0","24,010.0","526.30K","0.46%"
"11/02/2023","24,080.0","23,400.0","24,100.0","23,290.0","1.34M","3.93%"
"11/01/2023","23,170.0","23,500.0","23,500.0","22,800.0","573.20K","-1.82%"
"10/31/2023","23,600.0","23,660.0","23,760.0","23,120.0","1.14M","-0.25%"
"10/30/2023","23,660.0","24,000.0","24,390.0","23,660.0","1.38M","-1.83%"
"10/27/2023","24,100.0","23,940.0","24,290.0","23,700.0","2.60M","0.84%"
"10/26/2023","23,900.0","24,890.0","24,890.0","23,600.0","6.34M","-4.40%"
"10/25/2023","25,000.0","25,090.0","25,200.0","25,000.0","564.80K","-0.12%"
"10/24/2023","25,030.0","25,000.0","25,100.0","24,700.0","814.10K","0.32%"
"10/23/2023","24,950.0","25,480.0","25,480.0","24,800.0","628.50K","-1.77%"
"10/20/2023","25,400.0","26,060.0","26,060.0","24,650.0","754.80K","0.20%"
"10/19/2023","25,350.0","25,280.0","25,350.0","25,050.0","1.11M","-0.94%"
"10/18/2023","25,590.0","26,000.0","26,000.0","25,020.0","1.25M","-1.61%"
"10/17/2023","26,010.0","26,320.0","26,400.0","26,000.0","1.06M","-0.12%"
"10/16/2023","26,040.0","26,550.0","26,550.0","26,040.0","3.85M","-1.62%"
"10/13/2023","26,470.0","26,200.0","26,470.0","26,100.0","3.75M","0.27%"
"10/12/2023","26,400.0","26,400.0","26,580.0","26,290.0","2.83M","0.19%"
"10/11/2023","26,350.0","26,040.0","26,390.0","26,040.0","1.96M","0.00%"
"10/10/2023","26,350.0","26,200.0","26,420.0","26,200.0","2.95M","1.07%"
"10/09/2023","26,070.0","25,300.0","26,070.0","25,300.0","6.83M","1.05%"
"10/06/2023","25,800.0","25,900.0","25,900.0","25,370.0","1.29M","0.98%"
"10/05/2023","25,550.0","26,200.0","26,200.0","25,550.0","1.08M","-1.35%"
"10/04/2023","25,900.0","25,690.0","25,950.0","25,370.0","2.18M","0.62%"
"10/03/2023","25,740.0","26,320.0","26,320.0","25,530.0","2.03M","-2.46%"
"10/02/2023","26,390.0","26,590.0","26,890.0","26,320.0","815.90K","-0.75%"
"09/29/2023","26,590.0","26,410.0","26,710.0","26,400.0","2.31M","0.72%"
"09/28/2023","26,400.0","26,400.0","26,500.0","26,130.0","591.50K","-0.38%"
"09/27/2023","26,500.0","25,950.0","26,500.0","25,700.0","995.60K","1.65%"
"09/26/2023","26,070.0","26,200.0","26,350.0","25,850.0","623.50K","-0.50%"
"09/25/2023","26,200.0","26,600.0","26,990.0","26,200.0","1.36M","-2.96%"
"09/22/2023","27,000.0","27,090.0","27,100.0","26,590.0","1.22M","-1.57%"
"09/21/2023","27,430.0","27,660.0","27,700.0","27,300.0","1.15M","-0.83%"
"09/20/2023","27,660.0","27,250.0","27,730.0","27,200.0","1.11M","6.38%"
"09/19/2023","26,000.0","27,160.0","27,370.0","26,000.0","1.37M","-4.17%"
"09/18/2023","27,130.0","27,580.0","27,580.0","27,100.0","1.36M","-1.67%"
"09/15/2023","27,590.0","27,990.0","27,990.0","27,410.0","955.70K","-0.40%"
"09/14/2023","27,700.0","27,830.0","28,000.0","27,600.0","1.09M","-0.47%"
"09/13/2023","27,830.0","27,710.0","28,110.0","27,650.0","1.40M","0.47%"
"09/12/2023","27,700.0","27,200.0","27,700.0","27,100.0","711.90K","2.21%"
"09/11/2023","27,100.0","27,880.0","27,930.0","27,100.0","1.08M","-1.85%"
"09/08/2023","27,610.0","27,600.0","27,780.0","27,500.0","8.50M","0.04%"
"09/07/2023","27,600.0","27,550.0","27,950.0","27,370.0","4.02M","0.18%"
"09/06/2023","27,550.0","27,120.0","27,550.0","27,040.0","2.74M","0.55%"
"09/05/2023","27,400.0","27,080.0","27,400.0","27,080.0","3.10M","1.18%"
"08/31/2023","27,080.0","26,900.0","27,090.0","26,810.0","3.39M","1.42%"
"08/30/2023","26,700.0","26,500.0","26,800.0","26,400.0","1.17M","1.14%"
"08/29/2023","26,400.0","26,120.0","26,480.0","26,120.0","1.86M","1.07%"
"08/28/2023","26,120.0","25,700.0","26,120.0","25,700.0","1.79M","2.03%"
"08/25/2023","25,600.0","25,700.0","25,780.0","25,580.0","1.65M","-0.39%"
"08/24/2023","25,700.0","25,300.0","25,760.0","25,300.0","1.92M","1.58%"
"08/23/2023","25,300.0","25,750.0","25,750.0","25,100.0","1.42M","0.00%"
"08/22/2023","25,300.0","25,300.0","25,490.0","24,750.0","2.78M","0.00%"
"08/21/2023","25,300.0","25,000.0","25,400.0","24,920.0","3.19M","1.20%"
"08/18/2023","25,000.0","26,150.0","26,300.0","24,580.0","2.76M","-5.41%"
"08/17/2023","26,430.0","26,400.0","26,600.0","26,370.0","1.02M","0.27%"
"08/16/2023","26,360.0","26,250.0","26,440.0","26,190.0","2.28M","0.42%"
"08/15/2023","26,250.0","26,000.0","26,300.0","26,000.0","2.40M","0.42%"
"08/14/2023","26,140.0","26,000.0","26,250.0","25,960.0","573.50K","0.54%"
"08/11/2023","26,000.0","25,760.0","26,010.0","25,700.0","3.05M","0.31%"
"08/10/2023","25,920.0","26,180.0","26,300.0","25,910.0","4.28M","-1.18%"
"08/09/2023","26,230.0","26,500.0","26,500.0","26,200.0","310.20K","-1.02%"
"08/08/2023","26,500.0","26,740.0","26,790.0","26,440.0","495.40K","-0.93%"
"08/07/2023","26,750.0","26,500.0","26,750.0","26,400.0","857.80K","1.33%"
"08/04/2023","26,400.0","26,000.0","26,400.0","26,000.0","1.07M","1.54%"
"08/03/2023","26,000.0","26,200.0","26,370.0","26,000.0","1.42M","-0.57%"
"08/02/2023","26,150.0","26,150.0","26,310.0","26,010.0","950.30K","-0.61%"
"08/01/2023","26,310.0","26,940.0","26,940.0","26,310.0","1.37M","-2.16%"
"07/31/2023","26,890.0","26,480.0","26,890.0","26,430.0","1.01M","1.47%"
"07/28/2023","26,500.0","26,290.0","26,500.0","26,240.0","665.70K","0.88%"
"07/27/2023","26,270.0","26,100.0","26,270.0","25,960.0","645.70K","0.65%"
"07/26/2023","26,100.0","26,200.0","26,280.0","26,000.0","2.77M","0.04%"
"07/25/2023","26,090.0","26,010.0","26,200.0","25,800.0","1.26M","0.73%"
"07/24/2023","25,900.0","26,100.0","26,100.0","25,720.0","482.90K","1.53%"
"07/21/2023","25,510.0","25,270.0","25,680.0","25,240.0","2.36M","1.15%"
"07/20/2023","25,220.0","25,210.0","25,220.0","25,100.0","684.90K","0.48%"
"07/19/2023","25,100.0","25,110.0","25,250.0","25,100.0","113.90K","0.00%"
"07/18/2023","25,100.0","25,130.0","25,180.0","25,030.0","555.10K","0.04%"
"07/17/2023","25,090.0","25,230.0","25,230.0","25,070.0","664.40K","0.36%"
"07/14/2023","25,000.0","25,000.0","25,070.0","24,800.0","833.70K","0.20%"
"07/13/2023","24,950.0","24,520.0","24,950.0","24,520.0","1.05M","2.13%"
"07/12/2023","24,430.0","24,480.0","24,630.0","24,430.0","646.70K","-0.16%"
"07/11/2023","24,470.0","24,330.0","24,680.0","24,330.0","1.57M","0.74%"
"07/10/2023","24,290.0","24,050.0","24,400.0","24,050.0","2.50M","1.42%"
"07/07/2023","23,950.0","23,600.0","23,950.0","23,600.0","942.90K","1.27%"
"07/06/2023","23,650.0","24,000.0","24,000.0","23,650.0","710.90K","-1.46%"
"07/05/2023","24,000.0","23,900.0","24,140.0","23,900.0","4.13M","0.42%"
"07/04/2023","23,900.0","23,900.0","23,900.0","23,670.0","106.10K","0.00%"
"07/03/2023","23,900.0","24,090.0","24,090.0","23,730.0","1.06M","-0.79%"
"06/30/2023","24,090.0","24,100.0","24,100.0","23,800.0","502.80K","-0.04%"
"06/29/2023","24,100.0","24,450.0","24,450.0","23,900.0","286.80K","-0.41%"
"06/28/2023","24,200.0","24,200.0","24,270.0","24,050.0","457.60K","0.46%"
"06/27/2023","24,090.0","23,770.0","24,250.0","23,770.0","704.30K","0.38%"
"06/26/2023","24,000.0","23,900.0","24,010.0","23,710.0","1.39M","0.42%"
"06/23/2023","23,900.0","23,850.0","24,000.0","23,710.0","2.66M","0.21%"
"06/22/2023","23,850.0","23,600.0","23,930.0","23,530.0","473.40K","1.06%"
"06/21/2023","23,600.0","23,450.0","23,600.0","23,000.0","1.68M","0.64%"
"06/20/2023","23,450.0","23,450.0","23,500.0","23,300.0","518.00K","0.73%"
"06/19/2023","23,280.0","23,680.0","23,680.0","23,280.0","10.26M","-0.72%"
"06/16/2023","23,450.0","23,550.0","23,750.0","23,450.0","1.97M","-0.21%"
"06/15/2023","23,500.0","23,600.0","23,700.0","23,360.0","762.50K","-0.42%"
"06/14/2023","23,600.0","23,510.0","23,740.0","23,510.0","872.70K","0.43%"
"06/13/2023","23,500.0","23,580.0","23,640.0","23,470.0","1.37M","0.00%"
"06/12/2023","23,500.0","23,280.0","23,500.0","23,200.0","13.01M","0.86%"
"06/09/2023","23,300.0","23,160.0","23,300.0","23,120.0","1.05M","0.56%"
"06/08/2023","23,170.0","23,500.0","23,500.0","23,030.0","1.75M","-1.45%"
"06/07/2023","23,510.0","23,600.0","23,600.0","23,350.0","1.16M","0.26%"
"06/06/2023","23,450.0","23,300.0","23,470.0","23,280.0","1.20M","0.64%"
"06/05/2023","23,300.0","23,220.0","23,430.0","23,220.0","793.10K","2.10%"
"06/02/2023","22,820.0","22,520.0","23,250.0","22,520.0","653.90K","1.78%"
"06/01/2023","22,420.0","22,710.0","22,710.0","22,420.0","623.70K","-1.45%"
"05/31/2023","22,750.0","22,500.0","22,750.0","22,420.0","730.00K","0.93%"
"05/30/2023","22,540.0","22,590.0","22,590.0","22,400.0","1.80M","0.81%"
"05/29/2023","22,360.0","22,300.0","22,470.0","22,010.0","155.10K","0.27%"
"05/26/2023","22,300.0","22,200.0","22,340.0","22,200.0","1.24M","0.50%"
"05/25/2023","22,190.0","22,250.0","22,330.0","22,100.0","1.52M","-0.36%"
"05/24/2023","22,270.0","22,320.0","22,490.0","22,240.0","267.10K","-0.13%"
"05/23/2023","22,300.0","22,490.0","22,590.0","22,300.0","535.70K","-0.36%"
"05/22/2023","22,380.0","22,360.0","22,440.0","22,330.0","2.70M","0.31%"
"05/19/2023","22,310.0","22,350.0","22,350.0","22,210.0","233.60K","-0.18%"
"05/18/2023","22,350.0","22,210.0","22,370.0","22,170.0","735.80K","0.22%"
"05/17/2023","22,300.0","22,450.0","22,450.0","22,250.0","617.90K","-0.67%"
"05/16/2023","22,450.0","22,440.0","22,500.0","22,340.0","221.10K","-0.13%"
"05/15/2023","22,480.0","22,420.0","22,590.0","22,380.0","1.24M","0.76%"
"05/12/2023","22,310.0","22,200.0","22,310.0","22,130.0","228.90K","0.22%"
"05/11/2023","22,260.0","22,310.0","22,410.0","22,150.0","1.45M","-0.18%"
"05/10/2023","22,300.0","22,500.0","22,500.0","22,100.0","625.80K","0.63%"
"05/09/2023","22,160.0","22,200.0","22,200.0","22,060.0","543.00K","0.27%"
"05/08/2023","22,100.0","22,210.0","22,210.0","22,050.0","777.80K","-0.90%"
"05/05/2023","22,300.0","22,400.0","22,410.0","22,150.0","568.30K","-0.62%"
"05/04/2023","22,440.0","22,670.0","22,670.0","22,160.0","3.15M","-1.15%"
"04/28/2023","22,700.0","22,450.0","22,700.0","22,150.0","705.90K","2.16%"
"04/27/2023","22,220.0","22,220.0","22,440.0","22,150.0","33.30K","0.00%"
"04/26/2023","22,220.0","21,990.0","22,220.0","21,850.0","108.10K","1.00%"
"04/25/2023","22,000.0","22,550.0","22,550.0","21,900.0","1.08M","-0.90%"
"04/24/2023","22,200.0","22,420.0","22,600.0","22,190.0","613.80K","-0.58%"
"04/21/2023","22,330.0","22,590.0","22,590.0","22,240.0","859.20K","-1.15%"
"04/20/2023","22,590.0","22,580.0","22,590.0","22,390.0","292.00K","0.18%"
"04/19/2023","22,550.0","22,630.0","22,940.0","22,530.0","1.18M","-0.35%"
"04/18/2023","22,630.0","22,980.0","22,980.0","22,620.0","265.70K","-0.26%"
"04/17/2023","22,690.0","22,950.0","22,950.0","22,600.0","497.00K","-0.66%"
"04/14/2023","22,840.0","22,870.0","23,010.0","22,720.0","336.30K","-0.26%"
"04/13/2023","22,900.0","23,090.0","23,090.0","22,830.0","1.00M","-0.56%"
"04/12/2023","23,030.0","22,900.0","23,140.0","22,900.0","2.15M","0.57%"
"04/11/2023","22,900.0","22,850.0","22,930.0","22,750.0","2.46M","0.22%"
"04/10/2023","22,850.0","22,890.0","23,000.0","22,750.0","432.40K","1.06%"
"04/07/2023","22,610.0","22,710.0","22,710.0","22,520.0","1.13M","-0.44%"
"04/06/2023","22,710.0","23,000.0","23,000.0","22,710.0","1.69M","-0.70%"
"04/05/2023","22,870.0","22,720.0","22,880.0","22,720.0","641.00K","0.26%"
"04/04/2023","22,810.0","22,800.0","22,820.0","22,700.0","3.17M","0.71%"
"04/03/2023","22,650.0","22,490.0","22,700.0","22,490.0","1.71M","0.80%"
"03/31/2023","22,470.0","22,290.0","22,490.0","22,290.0","1.41M","0.81%"
"03/30/2023","22,290.0","22,390.0","22,450.0","22,000.0","1.50M","0.13%"
"03/29/2023","22,260.0","22,260.0","22,340.0","22,100.0","204.70K","0.04%"
"03/28/2023","22,250.0","22,150.0","22,360.0","22,150.0","1.04M","0.63%"
"03/27/2023","22,110.0","22,100.0","22,120.0","21,980.0","98.10K","0.36%"
"03/24/2023","22,030.0","21,820.0","22,070.0","21,820.0","431.70K","0.96%"
"03/23/2023","21,820.0","21,710.0","21,950.0","21,710.0","1.93M","-0.05%"
"03/22/2023","21,830.0","21,860.0","22,020.0","21,830.0","593.90K","-0.09%"
"03/21/2023","21,850.0","21,850.0","21,940.0","21,600.0","431.20K","0.23%"
"03/20/2023","21,800.0","21,900.0","22,050.0","21,700.0","1.71M","-0.91%"
"03/17/2023","22,000.0","22,390.0","22,390.0","22,000.0","308.10K","0.23%"
"03/16/2023","21,950.0","22,320.0","22,320.0","21,940.0","6.00M","-1.66%"
"03/15/2023","22,320.0","22,400.0","22,430.0","22,200.0","751.70K","1.50%"
"03/14/2023","21,990.0","22,400.0","22,400.0","21,860.0","872.80K","-0.50%"
"03/13/2023","22,100.0","21,950.0","22,210.0","21,950.0","1.69M","0.00%"
"03/10/2023","22,100.0","22,250.0","22,250.0","22,000.0","1.59M","-1.12%"
"03/09/2023","22,350.0","22,010.0","22,400.0","22,010.0","1.78M","1.82%"
"03/08/2023","21,950.0","21,800.0","22,080.0","21,710.0","581.10K","0.23%"
"03/07/2023","21,900.0","21,850.0","22,100.0","21,850.0","896.10K","0.55%"
"03/06/2023","21,780.0","21,760.0","22,150.0","21,760.0","942.70K","0.37%"
"03/03/2023","21,700.0","22,230.0","22,240.0","21,700.0","888.70K","-2.43%"
"03/02/2023","22,240.0","22,080.0","22,300.0","22,050.0","2.40M","0.63%"
"03/01/2023","22,100.0","22,000.0","22,230.0","21,720.0","1.08M","0.45%"
"02/28/2023","22,000.0","22,030.0","22,290.0","21,950.0","658.80K","0.59%"
"02/27/2023","21,870.0","21,600.0","22,390.0","21,600.0","9.74M","-3.02%"
"02/24/2023","22,550.0","22,500.0","22,720.0","22,220.0","695.30K","-0.18%"
"02/23/2023","22,590.0","22,830.0","22,900.0","22,390.0","2.65M","-2.42%"
"02/22/2023","23,150.0","23,480.0","23,480.0","23,010.0","1.45M","-1.61%"
"02/21/2023","23,530.0","23,650.0","23,760.0","23,440.0","3.68M","0.26%"
"02/20/2023","23,470.0","22,920.0","23,470.0","22,890.0","3.03M","2.40%"
"02/17/2023","22,920.0","22,960.0","22,960.0","22,730.0","1.19M","-0.04%"
"02/16/2023","22,930.0","22,810.0","22,940.0","22,650.0","1.37M","1.24%"
"02/15/2023","22,650.0","22,590.0","22,980.0","22,230.0","1.13M","0.27%"
"02/14/2023","22,590.0","22,370.0","22,590.0","22,350.0","1.20M","0.49%"
"02/13/2023","22,480.0","22,510.0","22,800.0","22,220.0","690.10K","-1.40%"
"02/10/2023","22,800.0","23,000.0","23,100.0","22,800.0","821.80K","-1.30%"
"02/09/2023","23,100.0","23,050.0","23,300.0","23,030.0","400.40K","-0.04%"
"02/08/2023","23,110.0","23,410.0","23,420.0","23,100.0","656.00K","-1.03%"
"02/07/2023","23,350.0","23,650.0","23,740.0","23,220.0","687.50K","-1.27%"
"02/06/2023","23,650.0","23,550.0","23,790.0","23,240.0","1.61M","0.38%"
"02/03/2023","23,560.0","23,630.0","23,810.0","23,560.0","906.10K","-0.17%"
"02/02/2023","23,600.0","23,710.0","23,800.0","23,500.0","1.76M","-0.46%"
"02/01/2023","23,710.0","24,250.0","24,440.0","23,640.0","841.40K","-2.02%"
"01/31/2023","24,200.0","24,220.0","24,220.0","23,730.0","1.78M","0.46%"
"01/30/2023","24,090.0","24,570.0","25,000.0","24,090.0","12.76M","-1.51%"
"01/27/2023","24,460.0","24,750.0","24,750.0","24,350.0","2.32M","2.77%"
"01/19/2023","23,800.0","23,700.0","23,990.0","23,670.0","1.91M","-0.42%"
"01/18/2023","23,900.0","23,710.0","23,900.0","23,600.0","779.80K","1.57%"
"01/17/2023","23,530.0","23,300.0","23,580.0","23,300.0","1.27M","1.07%"
"01/16/2023","23,280.0","23,080.0","23,390.0","23,060.0","1.46M","0.87%"
"01/13/2023","23,080.0","23,150.0","23,250.0","23,020.0","1.96M","-0.35%"
"01/12/2023","23,160.0","23,270.0","23,270.0","22,990.0","1.08M","0.70%"
"01/11/2023","23,000.0","23,200.0","23,300.0","23,000.0","1.92M","-0.43%"
"01/10/2023","23,100.0","23,190.0","23,350.0","22,960.0","2.60M","-0.39%"
"01/09/2023","23,190.0","23,450.0","23,450.0","22,990.0","1.94M","0.30%"
"01/06/2023","23,120.0","23,340.0","23,490.0","23,040.0","1.74M","-0.34%"
"01/05/2023","23,200.0","22,950.0","23,350.0","22,950.0","2.01M","1.09%"
"01/04/2023","22,950.0","23,150.0","23,150.0","22,900.0","2.42M","0.57%"
"01/03/2023","22,820.0","22,360.0","22,920.0","22,360.0","765.00K","1.88%"
"12/30/2022","22,400.0","22,200.0","22,400.0","22,100.0","663.00K","0.81%"
"12/29/2022","22,220.0","21,930.0","22,270.0","21,930.0","868.20K","-0.04%"
"12/28/2022","22,230.0","22,250.0","22,250.0","21,770.0","1.38M","1.05%"
"12/27/2022","22,000.0","21,680.0","22,170.0","21,540.0","1.72M","0.82%"
"12/26/2022","21,820.0","23,000.0","23,000.0","21,800.0","435.60K","-5.70%"
"12/23/2022","23,140.0","22,900.0","23,140.0","22,370.0","1.65M","1.05%"
"12/22/2022","22,900.0","22,390.0","22,900.0","22,390.0","1.19M","2.28%"
"12/21/2022","22,390.0","22,880.0","22,880.0","22,050.0","1.65M","-1.63%"
"12/20/2022","22,760.0","23,200.0","23,200.0","22,170.0","895.00K","-2.44%"
"12/19/2022","23,330.0","23,350.0","23,600.0","23,200.0","8.85M","0.73%"
"12/16/2022","23,160.0","23,010.0","23,440.0","22,900.0","3.05M","-0.26%"
"12/15/2022","23,220.0","22,870.0","23,350.0","22,870.0","1.70M","1.53%"
"12/14/2022","22,870.0","23,500.0","23,500.0","22,870.0","1.98M","0.22%"
"12/13/2022","22,820.0","22,630.0","22,820.0","22,500.0","2.89M","0.84%"
"12/12/2022","22,630.0","23,250.0","23,250.0","22,560.0","2.35M","-1.57%"
"12/09/2022","22,990.0","22,750.0","23,300.0","21,510.0","1.35M","1.05%"
"12/08/2022","22,750.0","22,800.0","23,240.0","22,530.0","3.83M","0.66%"
"12/07/2022","22,600.0","22,500.0","22,700.0","21,900.0","2.51M","-0.88%"
"12/06/2022","22,800.0","23,620.0","23,630.0","22,800.0","6.20M","-3.55%"
"12/05/2022","23,640.0","22,620.0","23,820.0","22,620.0","10.22M","1.63%"
"12/02/2022","23,260.0","22,500.0","23,270.0","22,030.0","3.57M","2.97%"
"12/01/2022","22,590.0","23,090.0","23,100.0","22,350.0","3.78M","-0.92%"
"11/30/2022","22,800.0","21,680.0","22,850.0","21,680.0","7.32M","2.47%"
