"Date","Price","Open","High","Low","Vol.","Change %"
"12/06/2023","15,050.0","15,000.0","15,100.0","15,000.0","126.50K","0.53%"
"12/05/2023","14,970.0","15,100.0","15,100.0","14,950.0","104.30K","-0.40%"
"12/04/2023","15,030.0","14,810.0","15,050.0","14,800.0","232.00K","1.90%"
"12/01/2023","14,750.0","14,800.0","14,890.0","14,620.0","78.20K","-0.34%"
"11/30/2023","14,800.0","14,840.0","15,000.0","14,690.0","62.60K","-0.27%"
"11/29/2023","14,840.0","14,940.0","14,940.0","14,670.0","45.90K","1.16%"
"11/28/2023","14,670.0","14,600.0","14,670.0","14,400.0","80.80K","-0.14%"
"11/27/2023","14,690.0","14,950.0","14,950.0","14,620.0","63.20K","-2.07%"
"11/24/2023","15,000.0","14,800.0","15,000.0","14,490.0","194.00K","1.21%"
"11/23/2023","14,820.0","15,000.0","15,200.0","14,820.0","58.30K","-1.20%"
"11/22/2023","15,000.0","15,010.0","15,040.0","14,860.0","78.80K","-0.07%"
"11/21/2023","15,010.0","15,000.0","15,100.0","14,850.0","86.10K","0.87%"
"11/20/2023","14,880.0","14,950.0","14,980.0","14,600.0","106.60K","-0.67%"
"11/17/2023","14,980.0","15,150.0","15,290.0","14,750.0","108.00K","-0.93%"
"11/16/2023","15,120.0","15,180.0","15,180.0","15,030.0","74.40K","-0.46%"
"11/15/2023","15,190.0","15,070.0","15,380.0","15,070.0","111.20K","1.40%"
"11/14/2023","14,980.0","15,000.0","15,070.0","14,910.0","68.10K","0.27%"
"11/13/2023","14,940.0","14,990.0","15,000.0","14,800.0","87.40K","-0.33%"
"11/10/2023","14,990.0","15,000.0","15,090.0","14,840.0","52.20K","-0.66%"
"11/09/2023","15,090.0","15,090.0","15,150.0","14,970.0","82.30K","0.33%"
"11/08/2023","15,040.0","14,580.0","15,050.0","14,400.0","190.00K","3.16%"
"11/07/2023","14,580.0","14,640.0","14,640.0","14,470.0","97.10K","0.62%"
"11/06/2023","14,490.0","14,500.0","14,600.0","14,450.0","79.80K","-0.07%"
"11/03/2023","14,500.0","14,500.0","14,700.0","14,380.0","100.60K","0.00%"
"11/02/2023","14,500.0","14,210.0","14,500.0","14,070.0","77.40K","3.50%"
"11/01/2023","14,010.0","14,010.0","14,300.0","13,700.0","149.70K","0.21%"
"10/31/2023","13,980.0","14,040.0","14,040.0","13,700.0","194.40K","-0.14%"
"10/30/2023","14,000.0","14,300.0","14,600.0","13,950.0","117.00K","-1.34%"
"10/27/2023","14,190.0","14,230.0","14,500.0","13,930.0","179.40K","0.42%"
"10/26/2023","14,130.0","14,740.0","14,740.0","13,900.0","371.40K","-4.20%"
"10/25/2023","14,750.0","14,880.0","14,880.0","14,750.0","83.00K","-0.74%"
"10/24/2023","14,860.0","14,670.0","14,860.0","14,550.0","209.70K","1.23%"
"10/23/2023","14,680.0","15,000.0","15,000.0","14,500.0","154.20K","-2.13%"
"10/20/2023","15,000.0","14,990.0","15,000.0","14,420.0","235.60K","0.07%"
"10/19/2023","14,990.0","15,150.0","15,150.0","14,600.0","267.20K","-1.06%"
"10/18/2023","15,150.0","15,110.0","15,150.0","14,740.0","215.60K","-0.66%"
"10/17/2023","15,250.0","15,400.0","15,520.0","15,240.0","94.50K","-1.29%"
"10/16/2023","15,450.0","15,480.0","15,480.0","15,240.0","105.50K","-0.19%"
"10/13/2023","15,480.0","15,450.0","15,480.0","15,230.0","111.80K","0.00%"
"10/12/2023","15,480.0","15,360.0","15,520.0","15,360.0","96.90K","1.24%"
"10/11/2023","15,290.0","15,440.0","15,450.0","15,250.0","97.20K","-0.52%"
"10/10/2023","15,370.0","15,160.0","15,390.0","15,160.0","73.10K","1.45%"
"10/09/2023","15,150.0","15,100.0","15,250.0","15,020.0","179.40K","0.33%"
"10/06/2023","15,100.0","15,000.0","15,100.0","14,810.0","124.70K","0.40%"
"10/05/2023","15,040.0","15,290.0","15,290.0","14,920.0","109.00K","0.27%"
"10/04/2023","15,000.0","14,950.0","15,100.0","14,700.0","340.10K","0.33%"
"10/03/2023","14,950.0","15,520.0","15,520.0","14,850.0","470.20K","-3.67%"
"10/02/2023","15,520.0","15,530.0","15,580.0","15,380.0","134.30K","0.13%"
"09/29/2023","15,500.0","15,480.0","15,500.0","15,400.0","84.30K","0.13%"
"09/28/2023","15,480.0","15,700.0","15,700.0","15,090.0","171.80K","-0.13%"
"09/27/2023","15,500.0","15,550.0","16,290.0","15,190.0","73.80K","1.31%"
"09/26/2023","15,300.0","15,740.0","15,950.0","15,250.0","306.50K","-2.42%"
"09/25/2023","15,680.0","16,000.0","16,000.0","15,490.0","203.10K","-2.00%"
"09/22/2023","16,000.0","16,340.0","16,340.0","15,690.0","261.90K","-2.02%"
"09/21/2023","16,330.0","16,500.0","16,500.0","16,300.0","98.40K","-1.03%"
"09/20/2023","16,500.0","16,490.0","16,500.0","16,220.0","114.50K","0.79%"
"09/19/2023","16,370.0","16,400.0","16,400.0","16,150.0","156.10K","-0.73%"
"09/18/2023","16,490.0","16,460.0","16,500.0","16,150.0","200.60K","0.00%"
"09/15/2023","16,490.0","16,450.0","16,530.0","16,400.0","75.40K","0.24%"
"09/14/2023","16,450.0","16,600.0","16,600.0","16,330.0","121.80K","-0.60%"
"09/13/2023","16,550.0","16,670.0","16,700.0","16,460.0","78.50K","-0.36%"
"09/12/2023","16,610.0","16,580.0","16,610.0","16,350.0","111.60K","0.00%"
"09/11/2023","16,610.0","16,610.0","16,680.0","16,280.0","124.50K","0.00%"
"09/08/2023","16,610.0","16,640.0","16,640.0","16,500.0","86.80K","0.42%"
"09/07/2023","16,540.0","16,550.0","16,730.0","16,530.0","105.60K","-0.06%"
"09/06/2023","16,550.0","16,420.0","16,550.0","16,380.0","113.10K","0.91%"
"09/05/2023","16,400.0","16,400.0","16,450.0","16,400.0","99.00K","0.74%"
"08/31/2023","16,280.0","16,260.0","16,330.0","16,160.0","91.20K","0.43%"
"08/30/2023","16,210.0","16,000.0","16,210.0","15,970.0","52.70K","1.12%"
"08/29/2023","16,030.0","15,900.0","16,030.0","15,860.0","83.60K","0.82%"
"08/28/2023","15,900.0","15,940.0","15,940.0","15,710.0","98.20K","1.27%"
"08/25/2023","15,700.0","15,700.0","15,730.0","15,570.0","65.30K","0.00%"
"08/24/2023","15,700.0","15,570.0","15,710.0","15,430.0","69.00K","0.83%"
"08/23/2023","15,570.0","16,000.0","16,000.0","15,360.0","137.70K","-0.76%"
"08/22/2023","15,690.0","15,600.0","15,690.0","15,150.0","185.60K","0.84%"
"08/21/2023","15,560.0","15,700.0","15,960.0","15,420.0","266.00K","-0.89%"
"08/18/2023","15,700.0","16,360.0","16,500.0","15,440.0","253.50K","-3.98%"
"08/17/2023","16,350.0","16,420.0","16,480.0","16,350.0","180.50K","-0.43%"
"08/16/2023","16,420.0","16,250.0","16,430.0","16,250.0","159.30K","1.11%"
"08/15/2023","16,240.0","16,220.0","16,330.0","16,200.0","76.00K","0.12%"
"08/14/2023","16,220.0","16,100.0","16,400.0","16,080.0","92.80K","1.06%"
"08/11/2023","16,050.0","16,390.0","16,390.0","15,900.0","83.90K","0.31%"
"08/10/2023","16,000.0","16,130.0","16,600.0","15,950.0","100.70K","-0.81%"
"08/09/2023","16,130.0","16,250.0","16,360.0","16,000.0","140.70K","-0.74%"
"08/08/2023","16,250.0","16,290.0","16,320.0","16,230.0","128.00K","-0.06%"
"08/07/2023","16,260.0","16,130.0","16,260.0","16,080.0","107.60K","0.81%"
"08/04/2023","16,130.0","16,000.0","16,140.0","15,850.0","113.20K","2.09%"
"08/03/2023","15,800.0","16,060.0","16,060.0","15,800.0","112.50K","-1.62%"
"08/02/2023","16,060.0","16,000.0","16,060.0","15,780.0","146.60K","0.44%"
"08/01/2023","15,990.0","16,270.0","16,270.0","15,950.0","199.40K","0.44%"
"07/31/2023","15,920.0","15,900.0","15,920.0","15,820.0","151.00K","1.21%"
"07/28/2023","15,730.0","15,900.0","15,900.0","15,600.0","156.60K","0.64%"
"07/27/2023","15,630.0","15,790.0","15,790.0","15,540.0","133.70K","0.19%"
"07/26/2023","15,600.0","15,660.0","15,660.0","15,540.0","112.10K","0.06%"
"07/25/2023","15,590.0","15,520.0","15,600.0","15,510.0","90.50K","0.52%"
"07/24/2023","15,510.0","15,340.0","15,520.0","15,340.0","98.10K","1.77%"
"07/21/2023","15,240.0","15,200.0","15,300.0","15,150.0","122.20K","0.66%"
"07/20/2023","15,140.0","15,150.0","15,160.0","15,100.0","86.40K","-0.07%"
"07/19/2023","15,150.0","15,100.0","15,200.0","15,100.0","74.00K","0.33%"
"07/18/2023","15,100.0","15,200.0","15,200.0","15,070.0","69.90K","-0.33%"
"07/17/2023","15,150.0","15,200.0","15,200.0","15,090.0","100.40K","1.00%"
"07/14/2023","15,000.0","15,190.0","15,190.0","14,900.0","89.90K","0.00%"
"07/13/2023","15,000.0","15,000.0","15,000.0","14,910.0","89.20K","0.81%"
"07/12/2023","14,880.0","14,940.0","15,000.0","14,810.0","78.30K","0.27%"
"07/11/2023","14,840.0","14,920.0","14,920.0","14,810.0","108.60K","0.47%"
"07/10/2023","14,770.0","14,780.0","14,820.0","14,650.0","100.90K","1.37%"
"07/07/2023","14,570.0","14,550.0","14,570.0","14,420.0","130.60K","0.21%"
"07/06/2023","14,540.0","14,530.0","14,670.0","14,490.0","122.50K","-1.02%"
"07/05/2023","14,690.0","14,700.0","14,700.0","14,580.0","81.00K","-0.07%"
"07/04/2023","14,700.0","14,500.0","14,700.0","14,450.0","70.60K","1.59%"
"07/03/2023","14,470.0","14,770.0","15,000.0","14,470.0","123.60K","-0.75%"
"06/30/2023","14,580.0","14,600.0","14,600.0","14,440.0","120.10K","-0.14%"
"06/29/2023","14,600.0","14,650.0","14,720.0","14,550.0","143.10K","-0.61%"
"06/28/2023","14,690.0","14,800.0","14,800.0","14,600.0","83.10K","-0.34%"
"06/27/2023","14,740.0","14,650.0","14,740.0","14,520.0","73.40K","1.52%"
"06/26/2023","14,520.0","14,690.0","14,690.0","14,400.0","142.30K","-1.16%"
"06/23/2023","14,690.0","14,470.0","15,110.0","14,470.0","95.40K","1.45%"
"06/22/2023","14,480.0","14,290.0","14,490.0","14,260.0","62.20K","1.54%"
"06/21/2023","14,260.0","14,250.0","14,330.0","14,160.0","67.60K","0.71%"
"06/20/2023","14,160.0","14,210.0","14,240.0","14,110.0","58.80K","-0.21%"
"06/19/2023","14,190.0","14,250.0","14,250.0","14,040.0","95.90K","-0.28%"
"06/16/2023","14,230.0","14,340.0","14,460.0","14,180.0","63.70K","-0.70%"
"06/15/2023","14,330.0","14,370.0","14,370.0","14,170.0","118.00K","-0.35%"
"06/14/2023","14,380.0","14,340.0","14,470.0","14,340.0","73.80K","0.28%"
"06/13/2023","14,340.0","14,180.0","14,370.0","14,180.0","85.60K","1.49%"
"06/12/2023","14,130.0","14,280.0","14,600.0","14,020.0","104.90K","0.07%"
"06/09/2023","14,120.0","14,120.0","14,120.0","14,000.0","97.30K","0.14%"
"06/08/2023","14,100.0","14,160.0","14,260.0","14,100.0","89.80K","-0.42%"
"06/07/2023","14,160.0","14,140.0","14,300.0","14,120.0","96.90K","0.28%"
"06/06/2023","14,120.0","14,090.0","14,150.0","14,000.0","58.80K","0.86%"
"06/05/2023","14,000.0","14,020.0","14,120.0","14,000.0","98.70K","0.72%"
"06/02/2023","13,900.0","13,700.0","13,920.0","13,700.0","103.70K","1.76%"
"06/01/2023","13,660.0","13,780.0","13,780.0","13,600.0","103.70K","-0.36%"
"05/31/2023","13,710.0","13,650.0","13,750.0","13,650.0","75.40K","0.44%"
"05/30/2023","13,650.0","13,680.0","13,680.0","13,630.0","62.40K","0.15%"
"05/29/2023","13,630.0","13,520.0","13,640.0","13,510.0","79.50K","0.81%"
"05/26/2023","13,520.0","13,550.0","13,550.0","13,500.0","40.80K","-0.15%"
"05/25/2023","13,540.0","13,500.0","13,550.0","13,410.0","62.70K","0.45%"
"05/24/2023","13,480.0","13,650.0","13,650.0","13,480.0","53.50K","-0.07%"
"05/23/2023","13,490.0","13,630.0","13,670.0","13,480.0","73.90K","-0.74%"
"05/22/2023","13,590.0","13,640.0","13,650.0","13,550.0","53.60K","-0.37%"
"05/19/2023","13,640.0","13,680.0","13,680.0","13,450.0","90.40K","0.29%"
"05/18/2023","13,600.0","13,520.0","13,600.0","13,490.0","80.40K","0.59%"
"05/17/2023","13,520.0","13,560.0","13,600.0","13,520.0","49.10K","-0.29%"
"05/16/2023","13,560.0","13,600.0","13,660.0","13,540.0","86.70K","-0.37%"
"05/15/2023","13,610.0","13,500.0","13,720.0","13,500.0","93.40K","0.81%"
"05/12/2023","13,500.0","13,460.0","13,500.0","13,380.0","98.80K","0.37%"
"05/11/2023","13,450.0","13,400.0","13,500.0","13,380.0","57.30K","0.52%"
"05/10/2023","13,380.0","13,400.0","13,400.0","13,360.0","58.90K","-0.45%"
"05/09/2023","13,440.0","13,750.0","13,750.0","13,320.0","57.30K","0.67%"
"05/08/2023","13,350.0","13,260.0","13,350.0","13,250.0","64.10K","0.68%"
"05/05/2023","13,260.0","13,290.0","13,290.0","13,150.0","72.00K","-0.23%"
"05/04/2023","13,290.0","13,350.0","13,350.0","13,180.0","140.90K","-0.45%"
"04/28/2023","13,350.0","13,400.0","13,400.0","13,280.0","48.80K","1.14%"
"04/27/2023","13,200.0","13,970.0","13,970.0","13,170.0","69.60K","0.38%"
"04/26/2023","13,150.0","13,160.0","13,170.0","13,080.0","118.30K","-0.30%"
"04/25/2023","13,190.0","13,330.0","13,330.0","13,180.0","77.30K","-0.98%"
"04/24/2023","13,320.0","13,470.0","13,470.0","13,260.0","108.40K","-1.11%"
"04/21/2023","13,470.0","13,500.0","13,500.0","13,300.0","84.30K","0.15%"
"04/20/2023","13,450.0","13,400.0","13,480.0","13,360.0","57.20K","0.30%"
"04/19/2023","13,410.0","13,600.0","13,600.0","13,410.0","87.80K","-1.40%"
"04/18/2023","13,600.0","13,580.0","13,650.0","13,450.0","64.70K","0.07%"
"04/17/2023","13,590.0","13,500.0","13,630.0","13,440.0","86.40K","0.30%"
"04/14/2023","13,550.0","13,600.0","13,670.0","13,550.0","76.40K","-0.44%"
"04/13/2023","13,610.0","13,600.0","13,790.0","13,500.0","70.20K","0.07%"
"04/12/2023","13,600.0","13,550.0","13,700.0","13,550.0","60.00K","0.37%"
"04/11/2023","13,550.0","13,640.0","13,640.0","13,500.0","90.30K","-0.66%"
"04/10/2023","13,640.0","13,740.0","13,740.0","13,550.0","93.80K","0.37%"
"04/07/2023","13,590.0","13,660.0","13,660.0","13,500.0","71.60K","-0.51%"
"04/06/2023","13,660.0","13,890.0","13,890.0","13,640.0","140.20K","-0.29%"
"04/05/2023","13,700.0","13,750.0","13,760.0","12,900.0","61.70K","0.22%"
"04/04/2023","13,670.0","13,690.0","13,750.0","13,600.0","69.40K","-0.22%"
"04/03/2023","13,700.0","13,610.0","13,700.0","13,510.0","87.40K","1.41%"
"03/31/2023","13,510.0","13,640.0","13,640.0","13,410.0","53.90K","0.45%"
"03/30/2023","13,450.0","13,420.0","13,540.0","13,400.0","63.30K","0.22%"
"03/29/2023","13,420.0","13,570.0","13,600.0","13,210.0","74.80K","0.52%"
"03/28/2023","13,350.0","13,210.0","13,400.0","13,210.0","78.90K","1.29%"
"03/27/2023","13,180.0","13,190.0","13,280.0","13,180.0","98.90K","-0.15%"
"03/24/2023","13,200.0","13,210.0","13,500.0","13,140.0","47.70K","0.46%"
"03/23/2023","13,140.0","13,130.0","13,140.0","12,930.0","53.90K","0.08%"
"03/22/2023","13,130.0","13,030.0","13,170.0","12,990.0","40.20K","0.92%"
"03/21/2023","13,010.0","13,010.0","13,110.0","12,870.0","52.40K","0.15%"
"03/20/2023","12,990.0","13,110.0","13,110.0","12,900.0","139.10K","-2.33%"
"03/17/2023","13,300.0","13,240.0","13,320.0","13,170.0","52.20K","0.91%"
"03/16/2023","13,180.0","13,360.0","13,360.0","13,180.0","118.60K","-1.35%"
"03/15/2023","13,360.0","13,220.0","13,420.0","13,220.0","60.50K","1.21%"
"03/14/2023","13,200.0","13,290.0","13,290.0","13,030.0","96.80K","-0.98%"
"03/13/2023","13,330.0","13,220.0","13,350.0","13,180.0","72.50K","0.83%"
"03/10/2023","13,220.0","13,260.0","13,270.0","13,150.0","69.20K","-0.60%"
"03/09/2023","13,300.0","13,250.0","13,300.0","13,150.0","61.90K","0.76%"
"03/08/2023","13,200.0","13,190.0","13,200.0","12,890.0","94.10K","1.46%"
"03/07/2023","13,010.0","13,190.0","13,200.0","12,980.0","50.10K","0.85%"
"03/06/2023","12,900.0","13,000.0","13,160.0","12,880.0","92.50K","0.08%"
"03/03/2023","12,890.0","13,050.0","13,130.0","12,820.0","92.50K","-1.53%"
"03/02/2023","13,090.0","13,160.0","13,200.0","13,020.0","81.20K","-0.46%"
"03/01/2023","13,150.0","12,880.0","13,780.0","12,740.0","69.60K","2.10%"
"02/28/2023","12,880.0","13,000.0","13,030.0","12,840.0","87.60K","0.31%"
"02/27/2023","12,840.0","13,060.0","13,100.0","12,780.0","113.30K","-1.83%"
"02/24/2023","13,080.0","13,740.0","13,740.0","13,020.0","129.90K","-5.49%"
"02/23/2023","13,840.0","13,480.0","14,010.0","13,050.0","124.40K","2.67%"
"02/22/2023","13,480.0","13,680.0","13,680.0","13,420.0","155.90K","-1.75%"
"02/21/2023","13,720.0","13,970.0","13,970.0","13,700.0","99.30K","-1.79%"
"02/20/2023","13,970.0","13,430.0","13,970.0","13,400.0","95.10K","4.33%"
"02/17/2023","13,390.0","13,490.0","13,500.0","13,210.0","58.60K","0.15%"
"02/16/2023","13,370.0","13,320.0","13,370.0","13,200.0","107.70K","1.29%"
"02/15/2023","13,200.0","13,200.0","13,380.0","13,110.0","73.20K","-0.15%"
"02/14/2023","13,220.0","13,700.0","13,700.0","13,100.0","81.70K","0.15%"
"02/13/2023","13,200.0","13,450.0","13,450.0","13,000.0","118.30K","-1.79%"
"02/10/2023","13,440.0","13,590.0","13,590.0","13,290.0","115.90K","-1.10%"
"02/09/2023","13,590.0","13,750.0","13,750.0","13,550.0","92.30K","-1.16%"
"02/08/2023","13,750.0","13,610.0","13,800.0","13,600.0","73.90K","-0.58%"
"02/07/2023","13,830.0","14,130.0","14,130.0","13,550.0","100.50K","-0.65%"
"02/06/2023","13,920.0","14,110.0","14,110.0","13,720.0","98.60K","0.07%"
"02/03/2023","13,910.0","14,050.0","14,340.0","13,850.0","65.30K","-0.93%"
"02/02/2023","14,040.0","14,170.0","14,170.0","13,820.0","81.30K","-0.92%"
"02/01/2023","14,170.0","14,450.0","14,720.0","14,050.0","204.60K","-2.41%"
"01/31/2023","14,520.0","14,790.0","14,790.0","14,200.0","99.40K","-0.48%"
"01/30/2023","14,590.0","14,780.0","14,800.0","14,400.0","163.70K","0.07%"
"01/27/2023","14,580.0","14,880.0","14,880.0","14,430.0","143.00K","1.82%"
"01/19/2023","14,320.0","14,260.0","14,340.0","14,200.0","89.80K","0.14%"
"01/18/2023","14,300.0","14,250.0","14,600.0","14,030.0","122.70K","2.07%"
"01/17/2023","14,010.0","14,000.0","14,010.0","13,800.0","99.70K","0.72%"
"01/16/2023","13,910.0","13,740.0","13,910.0","13,630.0","82.70K","1.83%"
"01/13/2023","13,660.0","13,650.0","13,700.0","13,600.0","46.60K","1.11%"
"01/12/2023","13,510.0","13,720.0","13,760.0","13,510.0","67.90K","-1.53%"
"01/11/2023","13,720.0","13,840.0","13,840.0","13,530.0","92.20K","1.63%"
"01/10/2023","13,500.0","13,750.0","13,750.0","13,410.0","86.90K","-0.88%"
"01/09/2023","13,620.0","13,570.0","13,660.0","13,500.0","75.00K","0.37%"
"01/06/2023","13,570.0","13,590.0","13,770.0","13,460.0","109.80K","-0.51%"
"01/05/2023","13,640.0","13,420.0","13,640.0","13,420.0","92.60K","1.64%"
"01/04/2023","13,420.0","13,380.0","13,530.0","13,380.0","89.60K","0.22%"
"01/03/2023","13,390.0","12,950.0","13,390.0","12,930.0","72.10K","3.40%"
"12/30/2022","12,950.0","12,910.0","12,990.0","12,850.0","48.50K","0.31%"
"12/29/2022","12,910.0","13,070.0","13,070.0","12,840.0","46.00K","0.08%"
"12/28/2022","12,900.0","13,190.0","13,190.0","12,700.0","34.00K","0.70%"
"12/27/2022","12,810.0","12,800.0","12,810.0","12,640.0","76.00K","-0.08%"
"12/26/2022","12,820.0","13,500.0","13,500.0","12,740.0","82.80K","-5.67%"
"12/23/2022","13,590.0","13,240.0","13,700.0","13,030.0","135.90K","2.33%"
"12/22/2022","13,280.0","13,150.0","13,310.0","13,100.0","51.40K","0.99%"
"12/21/2022","13,150.0","13,130.0","13,200.0","13,000.0","63.70K","0.31%"
"12/20/2022","13,110.0","13,450.0","13,450.0","12,910.0","77.10K","-2.53%"
"12/19/2022","13,450.0","13,550.0","13,650.0","13,400.0","70.60K","-0.96%"
"12/16/2022","13,580.0","13,490.0","13,590.0","13,390.0","45.80K","0.74%"
"12/15/2022","13,480.0","13,570.0","13,580.0","13,400.0","203.60K","0.60%"
"12/14/2022","13,400.0","13,500.0","13,500.0","13,270.0","53.40K","0.22%"
"12/13/2022","13,370.0","13,300.0","13,370.0","13,020.0","73.40K","0.60%"
"12/12/2022","13,290.0","13,700.0","13,700.0","13,200.0","73.30K","-1.48%"
"12/09/2022","13,490.0","13,390.0","13,530.0","13,210.0","54.60K","-0.15%"
"12/08/2022","13,510.0","13,480.0","13,780.0","13,300.0","52.40K","3.21%"
"12/07/2022","13,090.0","13,100.0","13,350.0","13,080.0","306.40K","-1.95%"
"12/06/2022","13,350.0","13,800.0","13,800.0","13,350.0","57.30K","-2.70%"
"12/05/2022","13,720.0","13,750.0","14,050.0","13,720.0","102.50K","1.55%"
"12/02/2022","13,510.0","13,010.0","13,750.0","12,940.0","87.40K","3.29%"
"12/01/2022","13,080.0","13,500.0","13,500.0","13,070.0","69.70K","-1.28%"
"11/30/2022","13,250.0","13,230.0","13,250.0","12,780.0","52.60K","0.15%"
