"Date","Price","Open","High","Low","Vol.","Change %"
"02/14/2023","7,220.0","7,220.0","7,270.0","7,170.0","38.00K","0.00%"
"02/13/2023","7,220.0","7,380.0","7,380.0","7,190.0","36.70K","-2.30%"
"02/10/2023","7,390.0","7,460.0","7,470.0","7,390.0","21.80K","-0.27%"
"02/09/2023","7,410.0","7,100.0","7,550.0","7,100.0","39.90K","-1.46%"
"02/08/2023","7,520.0","7,540.0","7,540.0","7,470.0","49.10K","-0.40%"
"02/07/2023","7,550.0","7,620.0","7,640.0","7,470.0","41.50K","-1.31%"
"02/06/2023","7,650.0","7,580.0","7,650.0","7,500.0","35.80K","0.39%"
"02/03/2023","7,620.0","7,690.0","7,690.0","7,580.0","29.70K","0.66%"
"02/02/2023","7,570.0","7,870.0","7,880.0","7,570.0","46.80K","-1.56%"
"02/01/2023","7,690.0","7,820.0","7,970.0","7,690.0","42.40K","-2.78%"
"01/31/2023","7,910.0","7,810.0","7,910.0","7,750.0","45.20K","0.51%"
"01/30/2023","7,870.0","7,850.0","7,960.0","7,830.0","44.40K","-1.01%"
"01/27/2023","7,950.0","7,860.0","8,000.0","7,860.0","42.00K","1.40%"
"01/19/2023","7,840.0","7,770.0","7,900.0","7,770.0","29.80K","0.38%"
"01/18/2023","7,810.0","7,760.0","7,820.0","7,740.0","50.50K","0.90%"
"01/17/2023","7,740.0","7,640.0","7,740.0","7,590.0","38.90K","2.79%"
"01/16/2023","7,530.0","8,010.0","8,010.0","7,510.0","48.40K","0.53%"
"01/13/2023","7,490.0","7,000.0","7,600.0","7,000.0","45.20K","0.13%"
"01/12/2023","7,480.0","7,510.0","7,540.0","7,480.0","47.30K","-0.93%"
"01/11/2023","7,550.0","7,500.0","7,620.0","7,500.0","41.50K","0.40%"
"01/10/2023","7,520.0","7,470.0","7,540.0","7,470.0","48.60K","0.00%"
"01/09/2023","7,520.0","7,490.0","7,580.0","7,490.0","46.60K","0.53%"
"01/06/2023","7,480.0","7,560.0","7,600.0","7,480.0","41.30K","-0.13%"
"01/05/2023","7,490.0","7,440.0","7,520.0","7,420.0","45.90K","0.81%"
"01/04/2023","7,430.0","7,450.0","7,520.0","7,410.0","43.50K","0.41%"
"01/03/2023","7,400.0","6,720.0","7,510.0","6,720.0","53.60K","2.49%"
"12/30/2022","7,220.0","7,190.0","7,240.0","7,180.0","40.40K","0.42%"
"12/29/2022","7,190.0","7,210.0","7,260.0","7,170.0","37.70K","0.00%"
"12/28/2022","7,190.0","7,150.0","7,220.0","7,100.0","47.00K","0.84%"
"12/27/2022","7,130.0","7,000.0","7,130.0","6,980.0","51.20K","1.13%"
"12/26/2022","7,050.0","7,290.0","7,290.0","7,050.0","50.80K","-3.42%"
"12/23/2022","7,300.0","7,310.0","7,320.0","7,200.0","51.70K","-0.14%"
"12/22/2022","7,310.0","7,300.0","7,690.0","7,210.0","54.10K","1.53%"
"12/21/2022","7,200.0","7,290.0","7,350.0","7,170.0","53.20K","-1.23%"
"12/20/2022","7,290.0","7,430.0","7,430.0","7,160.0","57.50K","-2.80%"
"12/19/2022","7,500.0","7,550.0","7,640.0","7,500.0","53.30K","-1.19%"
"12/16/2022","7,590.0","7,540.0","7,630.0","7,530.0","49.90K","0.80%"
"12/15/2022","7,530.0","7,530.0","7,650.0","7,530.0","66.80K","0.53%"
"12/14/2022","7,490.0","7,520.0","7,570.0","7,490.0","48.30K","1.08%"
"12/13/2022","7,410.0","7,350.0","7,410.0","7,300.0","56.20K","1.09%"
"12/12/2022","7,330.0","7,570.0","7,590.0","7,330.0","57.90K","-2.01%"
"12/09/2022","7,480.0","7,500.0","7,550.0","7,450.0","62.70K","0.54%"
